url,title,date,thumbnail,content,celebrity,relevance_score,relevance_reason,source,headline,subheading,category,subcategory,category_reason
https://www.koreaherald.com/article/2626158,Singer IU buys W13b residence in Seoul in cash,2021-06-02,https://wimg.heraldcorp.com/content/default/2021/06/02/20210602000653_0.jpg?type=h&h=240,"Singer and actress IU has purchased a high-end villa unit in Cheongdam-dong, a posh district in Seoul, for 13 billion won ($11.7 million) in cash, according to news reports Wednesday. The singer bought a residential unit of Eterno Cheongdam, currently under construction by Hyundai Engineering & Construction, according to local news outlet Biz.Hankook. The 20-story villa with four floors underground has one or two residential units on each floor starting from the second floor above ground. A 488-square-meter super penthouse of the riverside luxury villa, one of the highest-end residential properties in Seoul, is currently on sale for 30 billion won. The residence purchased by the K-pop star measures around 244 square meters. She is likely to complete her payment all in cash, as loans for a residential property valued at 1.5 billion won are completely banned in the city. As she bought the new residence, she also sold another real estate property recently. In May 2012, she bought a housing unit measuring 173.82 square meters in Bangbae for 840 million won, and she had her residence registered at the property. She sold it in June 2019 for 860 million won. The 28-year-old owns other real estate properties around Seoul as well. She purchased a commercial building for 4.6 billion won in Gwacheon, Gyeonggi Province, in February 2018 and a town house for 2.2 billion won in Yangpyeong, Gyeonggi Province, in August 2018. She also owns 1,524 square meters of land, valued at some 800 million won. The K-pop star is believed to have received the green light from the district office to purchase the residential property. In affluent areas south of the Han River, purchasing residential properties requires permission from a district office, a measure to prevent speculative investment and cool down the overheated real estate market in Seoul. By Kim Young-won ()",iu,4.0,"The article is definitely about IU (explicitly named as ""singer and actress IU"") and correctly identifies her as a female K-pop star. While it doesn't discuss her musical or acting work directly, it demonstrates her success in these careers through her financial capacity to make significant real estate investments. The article's focus on her purchasing a luxury residence for $11.7 million in cash reflects her status as a successful entertainment industry figure. The context matches what would be expected for a highly successful K-pop star and actress, though it's more focused on her financial/real estate activities than her artistic work.",,IU Drops $11.7M in Cash on Ultra-Luxury Seoul Villa,"K-pop superstar IU expands her real estate portfolio with a stunning Cheongdam-dong property, marking her biggest residential purchase to date",Social,Real estate,"The article directly reports on IU's purchase of an expensive luxury property in Seoul's Cheongdam-dong area, specifically detailing her real estate investment of $11.7M for a villa. This news falls under personal wealth management and property acquisition, which is a social aspect of her life rather than her professional activities."
https://www.koreaherald.com/article/2619245,Culture Ministry vows action on pirated K-pop songs,2021-05-21,https://wimg.heraldcorp.com/content/default/2021/05/21/20210521000549_0.jpg?type=h&h=240,"The Ministry of Culture, Sports and Tourism announced Friday that it would take action against Chinese music labels that infringed copyrights by uploading translated versions of K-pop songs on YouTube. There has been active discussion online about the practice of registering translated K-pop songs as original works by Chinese artists, without approval from the rightful copyright holders. IU’s “Tear Drops in the Morning,” Brown Eyes’ “Already One Year” and Younha’s “Waiting” are among the songs that have been rerecorded by Chinese singers and uploaded on YouTube by Chinese music labels without the appropriate permission. According to the Korea Music Copyright Association, the Chinese labels are violating the rights of the Korean performers. “This is frustrating as it is beyond imagination, but we will work this out,” K-pop singer Younha wrote on social media earlier this month. By doing this “you cannot touch someone’s heart or earn great money,” she said. The Culture Ministry, the Korea Music Copyright Association, the Federation of Korean Music Performers and the Recording Industry Association of Korea are looking into the matter after receiving reports from the copyright holders. The ministry said it would also call for cooperation from YouTube Korea and copyright offices abroad. The Korea Copyright Protection Agency said it would strengthen its monitoring of YouTube. “We will take action so that the copyrights cannot be infringed on YouTube through unapproved adaptation of songs,” an official from the Culture Ministry said. “Copyright holders who register information on YouTube have to actively claim their rights, too.” By Im Eun-byel ()",iu,4.0,"The article directly mentions IU and specifically references her song ""Tear Drops in the Morning"" as one of the works being illegally copied and translated by Chinese labels. While IU is not the main focus of the article, it deals directly with copyright protection of K-pop songs, which is highly relevant to her work as a singer and songwriter. The issue of music copyright protection directly impacts her professional interests and intellectual property rights as a recording artist. The context is appropriate for someone in her role as a singer-songwriter in the K-pop industry.",,IU's Music Among K-Pop Hits Stolen by Chinese Labels in YouTube Copyright Battle,Korean superstar IU joins fellow artists in fighting unauthorized Chinese covers of their songs as Culture Ministry promises crackdown,Controversy,Plagiarism,"The article discusses unauthorized use and copyright infringement of IU's music by Chinese labels on YouTube, which is a form of intellectual property theft/plagiarism. The involvement of the Culture Ministry and the legal aspects of protecting music rights makes this a controversy issue rather than a pure music industry story."
https://www.koreaherald.com/article/2615813,IU donates W500m for underprivileged on her birthday,2021-05-17,https://wimg.heraldcorp.com/content/default/2021/05/17/20210517000624_0.jpg?type=h&h=240,"Singer-actress IU has donated 500 million won ($441,350) to charity groups in aid to the underprivileged, her management agency said Monday. The money was delivered to five groups, including the Korea Pediatric Cancer Foundation and the Korea Unwed Mothers Families Association, on Sunday, which was her birthday, according to Edam Entertainment. ""IU wished to do something good in the name of her fan club on her last birthday in her 20s to return some of the love she has received from people,"" Edam said. The agency said the donations will be used to help out with the medical fees of children suffering from rare diseases and provide financial aid to single-parent families, single elderly households and teenagers graduating from institutional care. The top female soloist has actively participated in charities since she debuted in 2008. In March, she and her fans created a 100 million won fund for single-parent families and people with hearing disabilities to mark the release of her fifth full-length album ""Lilac."" (Yonhap)",iu,5.0,"The article is highly relevant to IU as it directly names her, confirms her identity as a ""singer-actress,"" and references her career timeline (debuting in 2008) and recent album ""Lilac."" While the main focus is on her charitable activities rather than her artistic work, the article clearly identifies her as a ""top female soloist"" and connects the donation to both her birthday and her fan club, which are significant aspects of her public persona as a prominent entertainment figure. All identifying details (female, singer-actress, Korean entertainment industry) match IU's profile perfectly.",,IU Marks Birthday with $440K Gift to Those in Need,"Korean superstar IU celebrates her final year in her 20s by donating half a billion won to support children with cancer, single parents, and elderly households",Social,Donation,"The article focuses on IU's charitable act of donating 500 million won ($440K) to various causes including support for children with cancer, single parents, and elderly households on the occasion of her birthday, which is a philanthropic social activity rather than her professional work in entertainment."
https://www.koreaherald.com/article/2590030,"K-pop songstress IU dominates music charts with new, old songs",2021-04-05,https://wimg.heraldcorp.com/content/default/2021/04/05/20210405000596_0.jpg?type=h&h=240,"K-pop songstress IU has swept major music charts here with her latest album and past releases, landing more than 15 songs in the top 100 simultaneously. The 28-year-old soloist placed 16 songs in the top 100 on the latest daily music charts by streaming services Melon and Genie Music, refreshed Saturday, including all 10 tracks of her new album ""Lilac."" ""Lilac,"" the main track of her new studio album also titled ""Lilac,"" topped both charts, followed by the pre-released ""Celebrity"" at No. 3. ""Coin,"" ""Hi Spring Bye"" and ""Flu,"" all from her fifth studio album, claimed top 10 spots on both charts as well. ""Hold My Hand,"" the singer's first self-written song released in 2011, came in at No. 7 and No. 11 on the Melon and Genie Music charts, respectively. The high-profile 2020 collaboration between the K-pop queen and BTS' Suga, ""Eight,"" ranked No. 20 on the charts, almost one year after its release. On the Melon chart, even her 2014 spring number ""Not Spring, Love, or Cherry Blossoms"" ranked at 89th place. Pop culture experts say the dominance of a single musician's past and present hits on music charts is notable, even compared to popular K-pop boy and girl groups' success on music charts. Backed by fans' organized support, K-pop groups often put their songs on the top spots on real-time music charts, but the songs sometimes descend lower within days. IU, meanwhile, has kept her songs -- including those that date back several years -- on music charts for quite a long time. ""IU is almost the only singer whose album the public listens to entirely upon release and picks their favorites,"" music critic Jung Min-jae said. Listeners who are teenagers and in their 20s probably also played a big role in this phenomenon as they have grown up listening to IU's music for almost a decade, Jung added. The top soloist, who debuted in 2008, has reigned as one of the most successful singers here with self-produced megahit songs, such as ""Through the Night,"" ""Palette"" and ""Blueming."" (Yonhap)",iu,5.0,"The article is highly relevant to IU as it directly focuses on her music career and success as a singer-songwriter. It specifically mentions her by name multiple times, discusses her latest album ""Lilac,"" references her self-written songs, and highlights her long-standing career since 2008. The article correctly identifies her as a female soloist (K-pop songstress) and discusses her achievements on music charts, including both new releases and past hits. While it doesn't mention her acting career, the primary focus on her musical work aligns perfectly with her core roles as a singer and songwriter.",,IU's Musical Magic: 16 Songs Dominate Korea's Top Charts Simultaneously,K-pop powerhouse IU proves her lasting influence as both new album 'Lilac' and decade-old hits maintain strong chart presence,Music,Album Release,"The article focuses on IU's chart performance, specifically highlighting her new album 'Lilac' and its dominance on Korean music charts, along with her previous releases. This is primarily about her music releases and their commercial success rather than performances, collaborations, or other activities."
https://www.koreaherald.com/article/2573730,Spotify secures IU’s music for K-pop listeners,2021-03-11,https://wimg.heraldcorp.com/content/default/2021/03/11/20210311000606_0.jpg?type=h&h=240,"Kakao Entertainment and Spotify Technology on Thursday announced that it will make songs distributed by the Korean company available on the Swedish audio giant’s streaming platform across the globe, after a one-week suspension. The agreement will allow listeners overseas to resume enjoying songs by popular Korean artists, including IU and Zico, which were removed temporarily from the Spotify platform from the beginning of March. The platform operator at the time explained that the songs were not available because it failed to reach an agreement on renewing the licensing contract with Kakao Entertainment before it terminated. “We are pleased that Kakao Entertainment’s content and artists are back on Spotify, allowing our over 345 million global listeners across 170 countries to once again enjoy the music they love,” Spotify said in a statement. “We are delighted that our Korean listeners will now also be able to enjoy this local music alongside our over 70 million songs and more than 4 billion playlists.” “Through our diverse partnerships around the world including Spotify, we hope that music lovers around the world can easily access our artists and music,” Kakao Entertainment said in a statement. According to music industry sources, one of the key reasons why talks failed earlier was that the Korean company had been asking for separate licensing deals for the Korean market apart from the rest of the countries that Spotify operates in. The global streaming giant had reportedly refused to accept the offer. Securing popular Korean artists’ tracks, which are distributed by the Kakao affiliate, has been considered as one of the key factors required for Spotify’s expansion in the Korean market since it began its service in February. The Korean music distributor also runs Korea’s largest music streaming platform Melon, which enjoys a 37.5 percent local market share. Along with Korean platforms Genie and Flo, the trio together accounts for more than 80 percent of the market here. Now that the two companies have finally reached an agreement, Kakao Entertainment announced that it will gradually roll out its music content to Spotify for service in and outside of Korea from Friday. “Due to technical issues, we cannot start providing all the songs in different countries all at once,” a Kakao Entertainment spokesperson told The Korea Herald on Thursday. By Song Seung-hyun ()",iu,3.0,"The article mentions IU specifically but only in passing as one of the affected artists in a broader business story about Spotify and Kakao Entertainment's licensing agreement. While it's relevant to IU as a singer since it affects the global availability of her music, the article's primary focus is on the corporate negotiation between streaming platforms rather than IU's artistic work or career. The context is appropriate for her role as a singer, but doesn't discuss her songwriting or acting work at all.",,IU's Music Returns to Global Stage as Spotify-Kakao Dispute Ends,K-pop sensation IU's songs are back on Spotify after week-long licensing battle between streaming giants,Music,Platform/Distribution,The article focuses on IU's music becoming available again on Spotify following the resolution of a licensing dispute between Spotify and Kakao. This is primarily about music distribution and platform availability rather than a new release or performance.
https://www.koreaherald.com/article/2570220,K-pop fans hung out to dry over Kakao-Spotify music licensing termination,2021-03-05,https://wimg.heraldcorp.com/content/default/2021/03/05/20210305000541_0.jpg?type=h&h=240,"Last weekend, global K-pop fans on Spotify faced a blackout of hundreds of songs by popular artists, including Zico, Mamamoo and IU, after the Swedish audio giant's licensing agreement with South Korea's top music distributor Kakao M Corp. came to an end. While some music has since been restored under artists' separate labels, Spotify Technology SA and Kakao M, now known as Kakao Entertainment Corp., said discussions for a new deal are ongoing. The South Korean company's music has been available for Spotify's global listeners since 2016. But the two companies failed to come to terms for a renewal despite continued talks, according to an industry official. Online K-pop forums and social media have been abuzz about the move, with artists, such as Epik High's Tablo, voicing complaints over the removal. ""Why is it always the artists and the fans that suffer when businesses place greed over art?"" the hip hop artist tweeted earlier this week. The conflict is the latest development since Spotify's turbulent landing in South Korea -- the sixth largest music market in the world -- early last month. Spotify landed in the country without securing a licensing agreement for the local market with then Kakao M, which holds 37.5 percent of the songs on the top 400 Gaon Music Chart of the Korea Music Content Association. The South Korean company has pointed the finger at Spotify for the recent removal of songs, saying the streaming giant simultaneously pursued deals for both the global and South Korean markets. Spotify said in a statement that it has tried to renew the global deal for a year and a half. ""It is our hope that this disruption will be temporary and we can resolve the situation soon,"" the company said in a statement. ""We remain committed to working with local rights holders including Kakao M, to help grow the Korean music market and overall streaming ecosystem together."" Talks for the local deal are also currently under way, according to company officials. Experts say the tussle over the licensing deal emerged as K-pop expanded its presence in the global music market. Spotify has been operating K-pop playlists since 2014 and the company said that the share of K-pop listening on its platform jumped by more than 2,000 percent, with total streaming time reaching 180 billion minutes. ""As K-pop becomes more popular, there's more profit to go around, leading to conflicting interests,"" said Lee Gyu-tag, a professor of cultural studies at George Mason University Korea. Kakao Entertainment's parent Kakao Corp. competes with Spotify through Melon, the country's largest music streaming service. Melon holds a tight grip over the country's music streaming market with nearly nine million monthly active users. But its user base pales to Spotify's over 345 million global listeners. The music distributor has snubbed global music giant Apple Music in the past, with the US tech giant failing to secure many local titles when it launched in South Korea in 2016 and has since struggled to gain a significant market presence. Kakao Entertainment currently has a licensing deal with Apple Music for markets outside of South Korea, according to a company official. The conflict also comes as Kakao is aiming for its entertainment business to enter overseas markets. On Thursday, the local tech giant launched Kakao Entertainment Corp. by merging Kakao M and webcomic unit Kakao Page with goals to take on the global entertainment market based on its trove of artists and original content. As of now, Spotify faces growing pressure to clinch deals with Kakao M or risk losing its presence in South Korea and its global K-pop fans. ""The clash between the two companies was inevitable,"" Lee said. ""It's now important to watch what precedent they will set."" (Yonhap)",iu,3.0,"The article mentions IU specifically but only in passing as one of several artists affected by the Spotify-Kakao licensing dispute. While this directly impacts her music's availability to global audiences, she is not the focus of the article. The context is relevant to her role as a singer since it affects the distribution of her music, but the article is primarily about business negotiations between Spotify and Kakao Entertainment rather than about IU's artistic work or career specifically.",,IU's Music Vanishes from Spotify in Global K-pop Licensing Battle,"Beloved K-pop star IU joins hundreds of artists affected as streaming giant Spotify and South Korea's Kakao M fail to reach agreement, leaving international fans in silence",Music,Music Distribution,"The article discusses a business dispute between Spotify and Kakao M affecting the availability of IU's music on the streaming platform, directly impacting how fans can access her music catalog internationally. This is primarily a music industry distribution issue."
https://www.koreaherald.com/article/2568768,K-pop songstress IU to release new album on March 25,2021-03-04,https://wimg.heraldcorp.com/content/default/2021/03/04/20210304000137_0.jpg?type=h&h=240,"IU, one of the K-pop scene's most prominent female solo acts, is set to drop her fifth full album later this month, her agency confirmed Thursday. Titled ""Lilac,"" the singer-songwriter's studio album will be released March 25, according to EDAM Entertainment. It did not elaborate on the details of the upcoming album. A teaser image uploaded on IU's official social media channel shows the singer gazing into the camera in a simple shirt with lilac flowers falling in the background. The new album comes four years after IU's successful fourth full album ""Palette,"" with the lead track of the same title featuring rapper G-Dragon. In January, the singer unveiled the single ""Celebrity,"" one of the songs that will be included on the upcoming album. The upbeat pop number went onto top local music charts. Now also active in acting, IU is one of the most popular solo acts here, ruling charts with most of her songs. Her most recent hits include ""Blueming,"" ""Love Poem"" and ""Eight,"" a collaboration with BTS member Suga. (Yonhap)",iu,5.0,"The article is highly relevant to IU as it directly focuses on her upcoming album release ""Lilac"" and mentions her career as both a singer-songwriter and actress. It specifically names IU multiple times, references her previous musical works (including ""Palette,"" ""Celebrity,"" ""Blueming,"" etc.), and acknowledges her dual career as a performer and actress. The content perfectly aligns with her roles as a female singer, songwriter, and actress, making it maximally relevant to the subject.",,IU's 'Lilac' Blooms: K-Pop Queen Returns After 4-Year Album Hiatus,"Multi-talented IU prepares to enchant fans with her fifth studio album, following the chart-topping success of ""Celebrity"" single",Music,Album Release,"The article primarily focuses on IU's return to the music scene with her fifth studio album 'Lilac' after a 4-year hiatus from releasing full albums, making it clearly a music-related news piece specifically about an album release."
https://www.koreaherald.com/article/2566772,Spotify suspends music streaming service of K-pop provided by Kakao M,2021-03-01,https://wimg.heraldcorp.com/content/default/2021/03/01/20210301000137_0.jpg?type=h&h=240,"Global streaming giant Spotify Technology SA on Monday suspended the streaming service of K-pop tracks licensed by Kakao M on its global platform as their license deal has expired, officials said. The move has prevented global K-pop fans from listening to songs of major South Korean artists, including IU and Apink, through Spotify. The Swedish company said it has failed to reach an agreement on a new license deal with Kakao M, South Korea's top music distributor, despite efforts to clinch a contract over the past 1 1/2 years. Spotify launched its music streaming service in South Korea last month as it seeks to succeed in the local market with playlists specifically tailored for Korean listeners. It has faced heated competition against established homegrown services, including Kakao Corp.'s Melon, Genie Music under telecom operator KT Corp. and rival carrier SK Telecom's Flo. Spotify had provided Kakao M's music streaming service globally, but it has not offered such service on its Korean platform as both sides have yet to clinch a related deal. Spotify said the expiration of its global license deal with Kakao M has nothing to do with the latest launch of its Korean service. But Kakao M said the suspension came in accordance with Spotify's policy under which it seeks to clinch deals on domestic and global services simultaneously. The two companies said they will continue to hold negotiations. Spotify has more than 60 million songs on its playlist, with 345 million users across 170 markets. As of October last year, Melon ranked as the country's top music streaming service with 8.81 million monthly active users, followed by Genie Music at 4.47 million and Flo at 2.86 million, according to mobile tracker IGAWorks. (Yonhap)",iu,3.0,"The article mentions IU directly but only in passing as one of the affected artists by Spotify's suspension of Kakao M's K-pop content. While this news directly impacts IU's music availability to global audiences through Spotify, it's not specifically focused on her work as a singer, songwriter, or actress. The article is more broadly about a business dispute between Spotify and Kakao M that affects many K-pop artists. The context is relevant to her role as a singer since it affects her music distribution, but it's not centered on her artistic work or achievements.",,IU's Music Vanishes from Spotify as Global K-pop Crisis Unfolds,Millions of fans lose access to IU and other K-pop stars as licensing dispute between Spotify and Kakao M leads to massive content removal,Music,Music Industry Business,"The article focuses on a business dispute between Spotify and Kakao M that resulted in IU's music being removed from the streaming platform, affecting music accessibility for fans. This is primarily a music industry business issue rather than a specific album release or performance."
https://www.koreaherald.com/article/2561258,A look back on IU’s 13-year music career,2021-02-19,https://wimg.heraldcorp.com/content/default/2021/02/19/20210219000192_0.jpg?type=h&h=240,"Artist to release fifth studio album soon “I want to say this to those people who were born rough yet special, including my friend. You’re not strange but stellar.” IU’s latest single, “Celebrity,” embodies that message -- for her friend, for herself and for everyone who finds it hard to love themselves, as the singer wrote in her introduction to the song. The song’s lyrics started off as a letter to a friend who is often considered odd by others. Writing down the words, IU realized they were not only for her friend but for herself and everyone else too, because we all have those moments in life when we feel out of place and isolated. Consolation is one of the core themes of the singer-songwriter’s work, as seen in “Through the Night” and “Dear Name.” But unlike those calm and soothing scores, “Celebrity” features a bright electro-pop sound. IU is attempting the genre for the first time in her 13-year career. With the prerelease single, IU has not only succeeded in landing atop the charts, she has also proved herself as a solid musician, one who is still evolving and expanding. IU stands at the pinnacle of South Korea’s entertainment scene, expanding her career both as a K-pop soloist and an actor. The 28-year-old tops the charts anytime she releases a new song, whether it’s a ballad or a dance, pop or folk song, and has led popular drama series from “My Mister” (2018) to “Hotel del Luna” (2019), building a reputation as a well-rounded entertainer like no other. On Sept. 18, 2008, IU -- real name Lee Ji-eun -- debuted as a solo singer with the EP “Lost and Found,” led by the track “A Lost Child.” Singing sad ballads at the age of 15, IU initially failed to grab listeners’ hearts. She says she thought at the time that the album might be her first and last. The next year, she released her first full-length album, “Growing Up,” led by dance track “Boo,” followed by another dance set. “IU…IM,” led by “Marshmallow,” was a breakthrough for IU. With “Nagging” (2010), featuring Lim Seul-ong of then-popular boy band 2AM, IU landed at No. 1 on the domestic music charts for the first time. Perhaps the start to IU’s triumphant career, “Good Day” topped the charts and music shows upon its release. IU finally made her name known, especially with the powerful triple high notes that became a sensation in and out of Korea. In the domestic music scene -- then dominated by K-pop idol groups and big-name ballad singers -- IU proved that a young female soloist could succeed with dance songs. In 2011, IU dropped her second album -- “Last Fantasy” led by “You & I.” This song was the first of IU’s age-oriented songs and was followed by “Twenty-Three,” “Palette” and “Eight.” While “You & I” was a huge commercial success, it was acclaimed for its authentic sound, incorporating big band music and instrumentals. IU also made inroads into Billboard with this track, topping the K-pop Hot 100 for the first time and peaking at No. 3 on the World Digital Song Sales chart. In 2013, with her third studio set, “Modern Times,” IU deviated from her usual sweet airy sound and girlish image. The lead track, “The Red Shoes,” incorporates various genres from jazz to swing and features an elaborate chorus. Not only did she prove herself capable of performing different styles of music, she landed at the top of the charts with all 13 tracks from the album. IU had a turning point as a singer-songwriter with the acoustic pop song “Friday,” included in the repackaged version of “Modern Times.” The seasonal love song “Not Spring, Love, or Cherry Blossom” further proved her capabilities as both a writer and a producer. With EP “Chat-shire” in 2015, IU took on the production of a whole album, marking the start of her career as a versatile artist capable of producing, writing and performing her own music. She also got bolder about expressing her personal thoughts through music. In “Twenty-Three,” she sings of the contradictory emotions she experienced at that age, caught between childhood and adulthood. The 2014 EP “A Flower Bookmark,” featuring remade oldies from the 1980s and 1990s, highlighted her talents of reinterpretation as she struck a careful balance between preserving the original song and delivering it through her authentic sound. In 2017, IU released “A Flower Bookmark 2” and said the series would continue. IU takes her introspection deeper with “Palette,” from her eponymous fourth regular album released in 2017. The lyrics show how much more mature and stable the 25-year-old IU has become. She presents the diverse colors of life, just like a palette, singing, “I got this. I’m truly fine.” This song also marks G-Dragon’s first time collaborating with a female solo artist outside YG. With time, IU became more daring, writing about her thoughts through unique sounds unheard elsewhere. “Bbibbi,” a laid-back alternative R&B single released in 2018 to mark her 10th anniversary, and “Blueming,” an upbeat song about the “blue” experience of falling in love, are good examples of this. The last of IU’s age-oriented songs, “Eight,” made in collaboration with BTS member Suga, nostalgically explores the diverse emotions faced by the two 28-year-old artists. With “Eight,” IU and Suga made it to the top of Billboard’s World Digital Song Sales chart. Besides G-Dragon and Suga, IU has collaborated with some of the world’s best musicians, transcending genres and generations. They include rapper Zico, Oh Hyuk of band Hyukoh, legendary hip-hop trio Epik High, first-generation K-pop idol group g.o.d and veteran actor-musician Kim Chang-wan. Now an established actor, IU boasts a TV presence as well. Not only does she lead a number of popular dramas, she has actively taken part in the production of music for TV. She has also had huge hits with variety shows featuring her such as “Hyori’s Homestay” (2017) and “House on Wheels” (2020). With “Celebrity,” released Jan. 27, IU gave fans a peek at her fifth studio album, slated to be dropped in the weeks to come. While no other information about the album has been released, and the exact release date is still unknown, the prerelease single piqued anticipation about what wonders and soothing messages IU will unravel through the set. By Choi Ji-won ()",iu,5.0,"This article is highly relevant to IU as it comprehensively covers her 13-year career as a singer, songwriter, and actress. It specifically discusses her musical evolution (from debut to present), songwriting abilities, acting career (mentioning dramas like ""My Mister"" and ""Hotel del Luna""), and collaborations with other artists. The article correctly identifies her as a female artist (using ""she/her"" pronouns) and discusses her work in all three primary roles - singer (discussing her albums and singles), songwriter (mentioning her self-written works like ""Celebrity""), and actress (referencing her drama performances). The content perfectly aligns with what would be expected in a career retrospective of a multi-talented female entertainment professional.",,IU's Musical Evolution: From Teen Singer to Korea's Ultimate Triple Threat,"As IU prepares to release her fifth studio album, the singer-songwriter and actress continues to redefine herself while dominating South Korea's entertainment industry.",Music,Album Release,"The article primarily focuses on IU's upcoming fifth studio album release and discusses her musical evolution, with the headline and subheading specifically highlighting her development as a musician and her continued growth in the music industry."
https://www.koreaherald.com/article/2550896,Spotify begins service in Korea without IU’s songs,2021-02-02,https://wimg.heraldcorp.com/content/default/2021/02/02/20210202000803_0.jpg?type=h&h=240,"The world’s largest music streaming platform Spotify on Tuesday announced the official launch of its service in Korea. “We’re looking forward to working even closer with the entire Korean music industry to uncover more artists and connect them with fans in Korea and the world, while also continuously working on providing an ever-improving, unrivaled listening experience to Korean listeners,” Alex Norstrom, Spotify’s chief freemium business officer, said in a statement. Korean users have access to over 60 million tracks and 4 billion playlists, the global audio streaming subscription service said. Spotify also emphasized that it aims to capture the local market with playlists specifically tailored for South Korean users, as well as its high-quality recommendation engine. Currently, the global streaming platform provides two different kinds of subscription options in Korea -- Premium Individual that costs 10,900 won ($9.80) a month and Premium Duo that costs 16,350 won a month, exclusive of taxes. With the premium service, subscribers can access music streaming with high sound quality, play downloaded music without an internet connection and enjoy music with no ad interruptions. Premium Duo is a two-person plan that offers two separate Spotify Premium accounts on one bill. Listeners in Korea can try out Spotify’s premium service free for seven days on their mobile phones without providing any credit card information. Those who provide their credit card information can enjoy premium services for three months free of charge. These free trials will be available through the end of June. Meanwhile, local music industry insiders have downplayed Spotify’s possible impact on the highly competitive Korean market. It has yet to sign deals to provide Korean music tracks from local music distribution giants like Kakao M, which owns tracks of popular singers such as IU, Zico and Monsta X. Many industry insiders are also curious as to why Spotify decided to launch without Kakao M. Spotify had announced on Dec. 18 that it would launch its service in Korea sometime in the first half of 2021. “We are still talking with Spotify (about distributing our songs through their platform),” a Kakao M spokesperson told The Korea Herald on Tuesday. Kakao M runs Korea’s largest music streaming platform Melon, which enjoys a 37.5 percent local market share. Korean platforms Genie and Flo follow in market share and the three platforms together account for more than 80 percent of the market here. The lack of Korean artists’ tracks has been considered one of the main obstacles that global audio streaming companies, such as Apple Music, face in seeking to expand in the Korean market, according to music industry sources. Apple Music, which entered the Korean market in 2016, struck deals with three entertainment companies -- SM Entertainment, JYP Entertainment and YG Entertainment -- for their artists’ music tracks. However, it also failed to sign on Kakao M. Meanwhile, Spotify on Tuesday named David Park as its managing director for Korea. “Our team on the ground has been working closely with local artists, labels and cultural tastemakers to offer an unrivaled music listening and discovery experience, ensuring that Spotify is going to be loved by listeners and artists in Korea,” Park said in a statement. Before joining Spotify, Park worked as the general manager at UberEats Korea, leading its diversification and expansion here. After graduating Korea University in 2003 with a degree in communications and journalism, he also worked for multiple content creation firms, including YouTube Korea and CJ Entertainment. By Song Seung-hyun ()",iu,3.0,"The article mentions IU specifically but only in the context of her music being unavailable on Spotify Korea due to distribution rights issues with Kakao M. While this is relevant to her career as a singer, it's not focused on her work or artistry directly - she is used as an example of a popular artist affected by the licensing situation. The article's main focus is on Spotify's Korean market entry and business strategy rather than IU herself. The identification is correct (female singer) but the article provides no information about her activities as a songwriter or actress.",,IU's Music Remains Off Spotify as Streaming Giant Enters Korea,K-pop superstar IU's vast catalog stays exclusive to local platforms as Spotify launches without Kakao M partnership,Music,Music Streaming,"The article discusses IU's music catalog availability (or lack thereof) on Spotify's streaming platform as the service launches in Korea, focusing on distribution rights and platform exclusivity through Kakao M."
https://www.koreaherald.com/article/2538895,K-pop songstress IU to drop new single 'Celebrity' this month,2021-01-15,https://wimg.heraldcorp.com/content/default/2021/01/15/20210115000459_0.jpg?type=h&h=240,"K-pop soloist IU is set to release the new single ""Celebrity"" later this month ahead of releasing her long-awaited fifth studio album, her agency said Friday. The song, which Edam Entertainment described as an ""upbeat pop sound track that IU will be experimenting with for the first time,"" will drop on Jan. 27. A teaser image for the upcoming single showed IU standing in between light green-colored doors, donning an elegant peach-colored gown and sparkly jewelry. ""Celebrity"" is IU's first new song since ""Eight"" released in May last year. The single, a high-profile collaboration between IU and Suga of BTS, had swept global music charts. While no details on her fifth full album have been released, the K-pop queen had hinted on the upcoming album during the Golden Disk Awards ceremony last week. ""(The album) carries stories of encouragement more than ever,"" she said, hoping to spread positive vibes through music to people who are exhausted. IU's latest studio album was ""Palette"" released in 2017. It was a critical and commercial success, carrying hit tracks like ""Palette"" featuring G-Dragon and ""Through the Night."" (Yonhap)",iu,5.0,"The article is highly relevant to IU as it directly discusses her upcoming music releases (""Celebrity"" single and fifth studio album), references her previous work (""Eight"" with Suga, ""Palette"" album), and identifies her as a ""K-pop soloist"" and ""K-pop queen."" The content perfectly aligns with her role as a singer-songwriter, discussing her musical activities, agency (Edam Entertainment), and creative direction. The article correctly refers to her using feminine pronouns and discusses her professional activities in the music industry.",,"IU Breaks New Ground with ""Celebrity"" Ahead of Milestone Album","K-pop sensation IU teases her first studio album in four years, promising an experimental sound and messages of hope for fans worldwide",Music,Album Release,"The article primarily focuses on IU's upcoming studio album release after a four-year hiatus, discussing her new experimental sound and the album's content, which is directly related to her musical activities and career developments in the recording industry."
