url,title,date,thumbnail,content,celebrity,relevance_score,relevance_reason,source,headline,subheading
https://www.koreaherald.com/article/2892237,'Broker' tops 1 mln admissions,2022-06-18,https://wimg.heraldcorp.com/content/default/2022/06/18/20220618000062_0.jpg?type=h&h=240,"""Broker,"" the first Korean-language film project by Japanese auteur Hirokazu Kore-eda, surpassed 1 million admissions Saturday, the movie's local distributor said. The film hit the milestone at 8:30 a.m., becoming Kore-eda's first film to reach 1 million in South Korea, CJ ENM said. Released June 8, the flick was at No. 3 after ""The Witch: Part 2. The Other One"" and ""The Roundup"" at the daily box office in the country Friday. Starring Song Kang-ho, Gang Dong-won and singer-and-actress Lee Ji-eun, better known as IU, ""Broker"" is about people on a road trip searching for possible adoptive parents of a newborn left in a baby box. Song won best actor at this year's Cannes Film Festival for his role as Sang-hyun, who steals an unattended infant left by its parents in a baby box and sells it to parents who need babies, in the film. The Korean action comedy ""The Roundup,"" the sequel to the 2017 hit movie ""The Outlaws,"" exceeded 11 million admissions Friday, according to data from the Korean Film Council the following day. It took only a week for the film to add 1 million to its symbolic audience record of 10 million. ""The Roundup,"" starring Ma Dong-seok, became the 24th most-viewed film of all time in South Korea, beating Marvel's superhero movie ""Avengers: Age of Ultron,"" a 2015 film that sold 10,494,499 tickets. (Yonhap)",iu,4.0,"The article mentions IU (Lee Ji-eun) as a singer-and-actress in the film ""Broker,"" aligning with her occupations. However, the primary focus is on the film's box office performance, not her individual contributions as a singer or songwriter.",,"IU Shines in ""Broker"" as Film Surpasses 1 Million Admissions",The multi-talented singer-songwriter and actress captivates audiences in Hirokazu Kore-eda's heartfelt Korean debut.
https://www.koreaherald.com/article/2890250,[Box Office] Movies in theaters this week,2022-06-17,https://wimg.heraldcorp.com/content/default/2022/06/16/20220616000329_0.jpg?type=h&h=240,"The Witch: Part 2. The Other One (Korea) Opened June 15 Action Directed by Park Hoon-jung So-nyeo (Shin Shi-a), who possesses special powers, is the lone survivor of a secret laboratory that was attacked by intruders. After she escapes from the lab, So-nyeo meets Kyung-hee (Park Eun-bin) and saves her life. Guided by her new friend, So-nyeo learns about life outside of the lab. Meanwhile, the chase is on to capture So-nyeon. Among those hunting her are Dr. Baek (Jo Min-soo), who returns to the story after the first installment. Broker (Korea) Opened June 8 Drama Directed by Hirokazu Kore-eda So-young (IU) leaves her child in a baby box in front of a church. After returning the next day to retrieve her child, So-young discovers that Sang-hyun (Song Kang-ho) and Dong-soo (Gang Dong-won) have secretly taken the baby to sell it to a family who cannot legally adopt. The three of them embark on a journey to find the right parents for the baby. After Yang (US) Opened June 1 Drama Directed by Kogonada In the not-too-distant future, Jake (Colin Farrell), Kyra (Jodie Turner-Smith) and their adopted daughter Mika (Malea Emma Tjandrawidjaja) live together with Yang (Justin H. Min), an android that looks like a young Asian man. Yang is part of a group of robots used to teach adopted children about their heritage. One day, Yang breaks down and the family looks for a way to fix him.  The Roundup (Korea) Opened May 18 Crime Directed by Lee Sang-yong Detective Ma Seok-do (Don Lee) heads to Vietnam to extradite a suspect. But soon after his arrival, he discovers a series of murders committed by a vicious Korean killer (Son Suk-ku) against Korean tourists. Seok-do begins to track the killer, but is impeded without investigative powers in Vietnam.",iu,4.0,"The article specifically mentions IU (as So-young) in the movie ""Broker,"" which aligns with her work as an actress. However, the article's primary focus is on box office movies, not her singing or songwriting career. The context is relevant to her acting but not her broader career as a singer-songwriter.",,"IU Shines in ""Broker"": A Multifaceted Star Continues to Captivate","Singer-songwriter and actress IU delivers a powerful performance in the heartfelt drama ""Broker,"" showcasing her versatility on screen."
https://www.koreaherald.com/article/2884328,[Box Office] Movies in theaters this week,2022-06-10,https://wimg.heraldcorp.com/content/default/2022/06/09/20220609000216_0.jpg?type=h&h=240,"Broker (Korea) Opened June 8 Drama Directed by Hirokazu Kore-eda So-young (IU) leaves her child in a baby box in front of a church. Sang-hyun (Song Kang-ho) and Dong-soo (Gang Dong-won) secretly steal the baby to sell him to a family who cannot legally adopt. So-young returns to the church the next day to retrieve the baby and finds out that Sang-hyun and Dong-soo have taken the child. Soon, So-young and the two men agree to look for the right parents for the baby together. After Yang (Korea) Opened June 1 Drama Directed by Kogonada In the near future, Jake (Colin Farrell), Kyra (Jodie Turner-Smith) and their adopted daughter Mika (Malea Emma Tjandrawidjaja) live together with Yang (Justin H. Min), an android that looks like a young Asian man. Yang is a cultural technosapien, a type of robot used to teach adopted children about their heritage. One day, Yang breaks down and the family looks for a way to fix him. The Roundup (Korea) Opened May 18 Crime Directed by Lee Sang-yong    Detective Ma Seok-do (Don Lee) heads to Vietnam to extradite a suspect. But soon after his arrival, he discovers a series of murders and finds out that the vicious Korean killer (Son Suk-ku) has been committing crimes against Korean tourists for years. Seok-do decides to track the killer, but is impeded as Korean law enforcement does not have investigative power in Vietnam. Doctor Strange in the Multiverse of Madness (US) Opened May 4 Action Directed by Sam Raimi Set a few months after the events of “Spider-Man: No Way Home” (2021), Dr. Stephen Strange (Benedict Cumberbatch) is a powerful sorcerer who must protect Earth from mystical menaces. He battles these enemies with the help of teenager America Chavez (Xochitl Gomez), who has the power to travel across the multiverse.",iu,4.0,"The article specifically mentions IU (as So-young) in the movie ""Broker,"" which aligns with her work as an actress. However, the article's primary focus is on box office movies, not her singing or songwriting career. The context is relevant to her acting role but does not cover her broader career as a singer-songwriter.",,"IU Shines in Gripping New Drama ""Broker"" – A Tale of Redemption and Hope",Singer-songwriter and actress IU delivers a powerful performance as a mother navigating a desperate journey to reclaim her child in this heartrending story.
https://www.koreaherald.com/article/2881960,‘Broker’ director Kore-eda aims to break prejudice against mothers who give up kids,2022-06-06,https://wimg.heraldcorp.com/content/default/2022/06/06/20220606000115_0.jpg?type=h&h=240,"Japanese director Hirokazu Kore-eda’s new film “Broker” does not hide the key question that the director wants to ask the audience: Should mothers take all the blame for abandoning their children in “baby boxes”? “At the beginning of the movie, Soo-jin (played by Bae Doo-na) says ‘if you are going to abandon a newborn, you should not have given a birth to him.’ This shows that there is a kind of prejudice toward mothers. The film starts from there,” the director said during an interview with a group of local reporters at a cafe in Samcheong-dong, central Seoul. “The film shows how much Soo-jin’s prejudice changed.” Kore-eda said he found out about the prejudice while talking with a man who grew up in an orphanage that had harbored some resentment toward his mother.  “He said he had contemplated the question: Did my mom want me to be born?” Kore-eda said. It was at that moment that it occurred to Kore-eda that the blame should not be solely on mothers, and that society should also share the responsibility. Kore-eda’s “Broker” centers on relationships formed through baby boxes installed at churches or institutions in Korea where desperate parents can leave their newborns anonymously. The fictional story begins with So-young (IU) leaving her baby in a box in front of a church. Sang-hyun (Song Kang-ho) and Dong-soo (Kang Dong-won) secretly steal the baby to sell him to a family who cannot legally adopt. So-young, who returns to the church the next day to retrieve the baby, finds out that Sang-hyun and Dong-soo have taken her child. Soon, So-young and the two men are looking for the right parents for the baby. Meanwhile, police officer Soo-jin is investigating the two men. The 60-year-old director said he heard negative feedback on some lines that were deemed “too direct” in conveying another underlying theme of cherishing life, such as a scene when So-young says, “Thank you for coming into this world,” to everyone in the room. But this was intentional, he emphasized. “I also strongly believed that my film should look at every human’s life positively,” he said. During the interview, the Japanese director also revealed how he created the framework of the new film. “I created this film with three boxes,” Kore-eda said. “The first box is the smallest one that the baby is being abandoned in, and then the second box is the van that brokers in the film travel in with the baby. The last box is symbolic and invisible -- the society that surrounds the baby.” Since Kore-eda cannot speak Korean, he noted that he got some help from veteran actor Song. Kore-eda highlighted that there was a particular moment when the star impressed him the most during this process. “Song Kang-ho suggested cutting out some of the lines that his character says. I tried cutting it out accordingly and it was indeed a whole lot better. But it is really rare for an actor to ask the director to cut out his own lines. In fact, it was the first time,” he said. “That was when I realized that Song Kang-ho is the actor that truly cares about creating a better film.” Kore-eda also shared his recent participation in the 75th Cannes Film Festival at which Song won the best actor award for his role in “Broker.” “It is the eighth time that I was invited to Cannes and every time it is different,” he said. “The most evident difference that I have noticed this time was that there were billboards for ‘Broker’ everywhere, which made me realize the power of CJ ENM. I was proud, but at the same time it was a lot of pressure seeing the poster of my work hung at the hotel I am staying at. I did take photos with it though,” Kore-eda said jokingly. When asked to talk about the decline of the Japanese film industry in the global standing, Kore-eda carefully said that he did not want to compare the current situation with the heyday of the Japanese film industry. “It is the same with the Italian and French film industries, there can be ups and downs, so I do not take it as a negative phenomenon,” Kore-eda said. “But it is true that the Japanese film industry is stagnant when looking at it from an outsider’s perspective. I know that there are a lot of talented actors and creators who are willing to do something fun. I think it is the old production environment that is making them difficult to take on challenges. There is not enough capital to develop something new so original works are rare. There are things that I learned while working in Korea and France. I learned what we have to work on, so I want to go back to Japan and make some improvements.” Kore-eda worked with French actors and staff for his previous project, “The Truth.”  “Broker” hits local theaters Wednesday.",iu,3.0,"The article mentions IU (아이유) as an actress in the film ""Broker,"" which aligns with her occupation. However, the primary focus of the article is on the director's themes and the film's societal message, not IU's musical or broader career. The context is relevant but not deeply centered on her.",,"IU Shines in Kore-eda’s Thought-Provoking Drama ""Broker""",The singer-songwriter and actress delivers a poignant performance in a film exploring motherhood and societal responsibility.
https://www.koreaherald.com/article/2879345,Director Kore-eda says Song Kang-ho inspired him to make ’Broker‘,2022-06-01,https://wimg.heraldcorp.com/content/default/2022/06/01/20220601000115_0.jpg?type=h&h=240,"Actor Song Kang-ho recalled what it was like to receive the best actor award at the 75th Cannes Film Festival, a first for a Korean male, during a press conference for the film held Tuesday, just a day after returning from France. “Very few get to receive awards at Cannes. Only seven out of 21 movies (in competition) get awards. Before midnight, those seven films get a notice that they will receive awards. So I was really nervous before midnight,” Song said during the press conference held at CGV Yongsan in central Seoul. “It is hard to recall the exact moment when my name was announced. I think I panicked and had a bizarre feeling and also was very happy.” Song added that the first text messages he received after getting the award were from director Bong Joon-ho in London and director Kim Ji-hoon in Korea. “They were watching the awards ceremony on YouTube. I received so many congratulatory messages and so much praise. I want to continue to enjoy them bit by bit,” Song joked. Director Hirokazu Kore-eda also shared what it was like to watch Song receive the top actor prize. “I am a little cynical, so when people praise my work I think about which part was good and can never enjoy their praise. But when my actors receive praise, I can truly enjoy it and be happy,” the director said. “Japanese reporters also told me that I looked happier than usual.” The Japanese director added to the praises for Song’s performance. “I think Song won the award not because I did something right; it was due to the accumulation of all the work that he has done. I could not believe that he had not received any awards previously,” he said. “If he had received the award earlier for appearing in director Bong Joon-ho’s work or director Lee Chang-dong’s work, nobody would have thought that he did not deserve it. I feel sorry that he is receiving it (belatedly) with my project, and I am so happy. It is the best award that my movie ‘Broker’ can receive.” Kore-eda’s “Broker” centers on relationships formed through “baby boxes” installed at churches or institutions in Korea where desperate parents can leave their newborns anonymously. The film begins with So-young (played by IU) leaving her baby in front of a baby box at a church. Sang-hyun (played by Song) and Dong-soo (played by Kang Dong-won) secretly steal the baby to sell him to a family who cannot adopt legally. So-young who returns to the church the next day finds out that Sang-hyun and Dong-soo have taken her baby. Soon, So-young and the two men are looking for the rights parents for the baby. Meanwhile, a cop, Soo-jin (Bae Doo-na), follows the two men and nabs them as they are about to make an illegal deal with potential parents. During the conference, the Japanese director talked about what it was like to work with Korean actors. “I am sure actors had concerns since I do not speak Korean. In order to solve that problem, I tried communicating with them as much as possible. Before shooting the film, I gave them a hand-written letter. Once we started filming, we tried having a deep conversation. Also, Song Kang-ho gave me feedback after watching the roughly edited version each day,” the director said. The director also went on and talked about how Song inspired him to make the movie. “A scene of Song Kang-ho gently talking to a baby in the baby box and also selling babies came to my mind. I thought about Song playing a character that has both good and evil sides and that’s where I started from,” he said. He discovered about baby boxes while working on other projects. “When I was filming ‘Like Father, Like Son’ in Japan, I did a lot of different research about adoption and found out that there is a baby box in Kumamoto. Then I found out that there are baby boxes in Korea as well. According to statistics, the number of babies that are placed in baby boxes in Korea is over 10 times greater than the number in Japan.” He said. Korean heartthrob Kang talked in greater detail about his character and how he prepared for it during the press conference. “Dong-soo is from an orphanage and is also a partner of Sang-hyun who steals babies for adoption. Before filming the scenes, I had a conversation with people who used to live in orphanages. The most impressive thing for me was when they told me about how the children would get their hopes up when they heard a car come in, thinking that someone might be there to take them home. I thought that my character Dong-soo also waited for his mother like them,” he said. “Dong-soo is also a man who believes that children should grow up in a family and not at an orphanage. He also probably had some resentment (toward his mom). And realizes through So-young that his mother could have had reasons for not coming back to get him.” The singer-turned-actor IU, also known as Lee Ji-eun, talked about a difficult scene that she had to perform. “Since the director is Japanese, the script had swear words that did not seem natural for Koreans. So I asked if I could add some Korean swear words and the director allowed me to change it freely,” she said.” This is the first time I‘ve performed lines with swear words. So I practiced them a lot at home and was very nervous before filming.” “I always thought that Lee Ji-eun was a great actor but I did not know that she would pull off the scene so well,” Song said. “Another scene that I really liked was when they (Sang-hyun and Dong-soo) hop onto a van after failing to find the right parents. Sang-hyun and Dong-so do not know what to do in that scene and speak gibberish, and, just at that moment, she (IU) kicks the front seat. That was not in the script so I was really surprised and could perform a realistic reaction,” Song said. The Japanese director’s film hits local theaters on June 8.",iu,4.0,"The article specifically mentions IU (Lee Ji-eun) and discusses her role as an actress in the film *Broker*, aligning with her occupation. However, the primary focus is on Director Kore-eda and actor Song Kang-ho, with IU's involvement being a secondary detail. The context matches her work as an actress but does not highlight her singing or songwriting.",,"**IU Shines in ""Broker"" as Song Kang-ho Makes Cannes History**","**The singer-songwriter and actress delivers a standout performance in the acclaimed film, alongside Korea's first male Best Actor winner at Cannes.**"
https://www.koreaherald.com/article/2876775,Cannes-winning actor Song Kang-ho talks about historic award receiving moments,2022-05-31,https://wimg.heraldcorp.com/content/default/2022/05/31/20220531000781_0.jpg?type=h&h=240,"Song Kang-ho recalled what it was like to receive the country’s first best actor award at the 75th Cannes Film Festival during the first press conference for the film held after he returned from France on Tuesday. “Very few get to receive awards at Cannes. Only seven out of 21 movies (in competition) get awards. Before midnight those seven films get a notice that they will receive awards. So I was really nervous before midnight,” Song said during the press conference held at CGV Yongsan. “It is hard to recall the exact moment when my name was announced. I think I panicked and had a bizarre feeling and also was very happy.” Song added that the first text messages he received after getting the award were from director Bong Joon-ho in London and director Kim Ji-hoon in Korea. “They were watching the awards ceremony on YouTube. I received so many congratulatory messages and so much praise. I want to continue to enjoy them little by little,” Song joked. Director Hirokazu Kore-eda also shared what it was like to watch Song receive the top actor prize. “I am a little cynical, so when people praise my work I think about which part was good and can never enjoy their praise. But when my actors receive praise, I can truly enjoy it and be happy,” the director said. “Japanese reporters also told me that I look happier than usual. I really could enjoy the after-party of the awards ceremony to the extent that I could not believe it.” The Japanese director added to the praise for Song’s performance. “I think Song won the award not because I did something right; it was due to accumulated work that he has done. I could not believe that he had not received any awards previously,” he said. “If he had received the award earlier for appearing in director Bong Joon-ho’s work or director Lee Chang-dong’s work, nobody would think that he does not deserve it. I feel sorry that he is receiving it (belatedly) with my project, and I am so happy. It is the best award that my movie ‘Broker’ can receive.” Kore-eda’s “Broker” features a bevy of Korean stars, including Song, Bae Doo-na, Gang Dong-won and IU, and centers on relationships formed through “baby boxes” installed at churches or institutions where desperate parents can leave their newborns anonymously. The Japanese director’s film hits local theaters on June 8.",iu,3.0,"The article mentions IU as part of the cast of the film ""Broker,"" which aligns with her work as an actress. However, the primary focus is on Song Kang-ho's Cannes award and his reflections, not IU's contributions or her broader career as a singer-songwriter-actress. The context is relevant but not central to her.",,"IU Shines Alongside Song Kang-ho in Acclaimed Film ""Broker""",The multi-talented singer-songwriter and actress joins an all-star cast in Hirokazu Kore-eda’s Cannes-winning drama.
https://www.koreaherald.com/article/2877996,"CJ ENM anticipated to hit jackpot with ‘Decision to Leave,’ ‘Broker’: experts",2022-05-30,https://wimg.heraldcorp.com/content/default/2022/05/30/20220530000604_0.jpg?type=h&h=240,"CJ ENM is likely to hit the box office jackpot as an investment distributor of two films -- “Decision to Leave” and “Broker” -- which won major titles at the 75th Cannes Film Festival, film critics said. Park Chan-wook won best director for “Decision to Leave” and Song Kang-ho won best actor for “Broker” at Cannes on Saturday. Some local film critics predicted that CJ ENM could sell as many tickets as it did pre-pandemic in 2019 with the two films. “Since I have not seen the film yet it is hard to predict, but ‘Broker’ has Song Kang-ho and many strong points as a commercial film so I expect to be successful (at the box office),” film critic Jung Ji-wook said. Culture critic Ha Jae-keun was a bit more cautious but believed the films would have a good start. “The recent trend has been that just because films won some awards at a big film festival, does not automatically mean the films can attract moviegoers. I think success will depend on actual moviegoers’ reviews,” Ha said. “But since the two films got a lot of attention from the media, it will help attract audiences in the beginning.” CJ ENM will release “Broker“ on June 8 and release “Decision to Leave” three weeks later, on June 29. So far, three films in which CJ ENM has invested and holds distributions rights to have won at the Cannes Film Festival, including Bong Joon-ho’s “Parasite,” which won the Palme d’Or at Cannes in 2019. “Parasite,” which was released after winning the Palme d’Or, sold 10.31 million tickets. Sales at CJ ENM’s film business increased by 63.8 percent to 349.3 billion won ($281.65 million) and its operating profit reached 43.6 billion won.  Meanwhile, the two films -- “Decision to Leave” and “Broker” -- have been performing well in the global film market. “Decision to Leave” has been sold to 192 countries, which is close to the record held by “Parasite,” which was sold to 205 countries. “Broker” has been sold to 171 countries. Park’s new movie centers on a polite and honest police officer named Hye-jun (Park Hye-il). Hye-jun looks into a suspicious death that occurred on a mountain and comes to suspect the dead man’s wife, the mysterious Seo-rae (Tang Wei). At the same time, Hye-jun becomes attracted to her. “Broker” features a cast of famous Korean actors, including Song, Bae Doo-na, Gang Dong-won and IU, and centers around the relationships formed through a “baby box,” a box installed at churches or institutions where desperate parents can leave their newborns anonymously.",iu,3.0,"The article mentions IU as part of the cast of ""Broker,"" which aligns with her occupation as an actress. However, the focus of the article is primarily on CJ ENM's box office prospects and the films' achievements at Cannes, not specifically on IU's work as a singer, songwriter, or actress. The context is relevant but not central to her primary career activities.",,"IU Shines in Award-Winning Film ""Broker"" as CJ ENM Eyes Box Office Success","The multi-talented singer-songwriter and actress joins a star-studded cast in the Cannes-winning drama, part of CJ ENM's global cinematic triumph."
https://www.koreaherald.com/article/2877701,"Park Chan-wook wins best director, Song Kang-ho, best actor at Cannes",2022-05-29,https://wimg.heraldcorp.com/content/default/2022/05/29/20220529000098_0.jpg?type=h&h=240,"One of the world’s most prestigious film festivals has once again acknowledged the power of South Korean cinema. South Korea took home two major titles -- Park Chan-wook won best director for “Decision to Leave” and Song Kang-ho won best actor for “Broker” – at the 75th Cannes Film Festival that ended Saturday. Park’s thriller-romance film, “Decision to Leave,” about a detective who comes across a widow who is a prime suspect in his murder investigation, stars Korean actor Park Hae-il and Chinese actor Tang Wei. In accepting his award, Park expressed gratitude to fans for going to theaters and looked forward to a bright future for cinema. “With the dreadful pandemic, there were times when we struggled due to the theaters closing down, but at the same time, we all realized how precious the existence of theaters had been to us. I am confident that we will keep safeguarding the cinemas in difficult times, like we have been through the pandemic,” Park said in Korean. This marks Park’s third win at Cannes. He won the Grand Prix in 2003 for the thriller “Oldboy” and the Jury Prize in 2009 for the horror film “Thirst.” Although “The Handmaiden” failed to win at Cannes in 2016, it went on to win the best film not in the English language at the British Academy Film Awards in 2018. No stranger to Cannes -- this was his seventh visit -- Song won his first-ever Cannes prize for playing an illegal baby broker in Japanese director Hirokazu Kore-eda’s heartwarming tale about a Korean family seeking home for an abandoned baby found in a “baby box.” The film is Kore-eda’s first all-Korean cast, all Korean-language film and also stars Gang Dong-won, Lee Ji-eun, also known as singer IU, and Bae Doo-na who starred in Kore-eda’s 2009 film, “Air Doll.” Meeting with reporters later, Park explained how his film differs from others in similar genres and with similar plots. “The first part ends and the second part unfolds in a new direction,” Park said. The woman who was pictured as a mysterious femme-fatale is no longer a subject of male gaze, but telling her own story, moves to the center of the story, Park explained. Song paid tribute to Kore-eda for his understanding of Korean culture, which made Song and other Korean actors comfortable throughout the shoot. “I have seen almost all of Kore-eda’s films so far. Not just myself, but many Korean fans love his films for the distinctive aesthetics of Japanese movies,” Song told reporters. The nine-member jury led by French actor Vincent Lindon gave the Palme d’Or to Swedish director Ruben Ostlund’s class warfare comedy “Triangle of Sadness.” This is the director’s second win of the top honor prize after “The Square” in 2017. Actor Zar Amir Ebrahimi was named best actress for her role as a journalist in Ali Abbasi’s “Holy Spider.” The jury prize went to “Le Otto Montagne” directed by Charlotte Vandermeersch and Felix van Groeningen, and “Eo” by Jerzy Skolimowski. By Kim Hae-yeon ()",iu,3.0,"The article mentions IU (Lee Ji-eun) as part of the cast of the film ""Broker,"" which aligns with her work as an actress. However, the primary focus of the article is on Park Chan-wook and Song Kang-ho's achievements at Cannes, not IU's contributions as a singer, songwriter, or actress. The context is relevant but not central to her career.",,IU Shines at Cannes as South Korean Cinema Takes Center Stage,"Singer-songwriter and actress IU stars in the acclaimed film ""Broker,"" contributing to South Korea's historic wins at the 75th Cannes Film Festival."
https://www.koreaherald.com/article/2877037,"Kore-eda says if 'Broker' is not fun, this would be his responsibility",2022-05-27,https://wimg.heraldcorp.com/content/default/2022/05/27/20220527000272_0.jpg?type=h&h=240,"CANNES, France -- Japanese auteur Hirokazu Kore-eda has said that he will take full responsibility for any criticism for his Cannes-competing drama ""Broker"" made with Korean creative minds. ""Korea's star actors and renowned crew members participated in this project,"" the Japanese director told Korean reporters on Wednesday (local time) on the sidelines of the ongoing 75th Cannes Film Festival in Cannes. ""If the film isn't fun, it's all my fault."" ""Broker,"" written and directed by Kore-eda, depicts the relationships of characters formed through a baby box, where people anonymously drop off newborns that they can't raise. It is the Japanese director's first Korean-language project and is produced and distributed by Korean firms, including CJ ENM, a leading entertainment firm in the country. ""Parasite"" star Song Kang-ho plays the lead role in the drama, along with star actors Kang Dong-won and Bae Doo-na and singer-and-actress Lee Ji-eun, also known as IU. Crew members behind ""Parasite,"" including director of photography Hong Kyung-pyo and composer Jung Jae-il, also teamed up with Kore-eda, who visited the Cannes festival for the eighth time with ""Broker"" following ""Shoplifters,"" the winner of the Palme d'Or in 2018. ""I can say that the movie has an excellent ensemble cast of five lead actors and two children actors. Their performance changes further in an interesting way,"" he said. ""I hope you enjoy their on-screen chemistry."" He noted that ""Broker"" is different from typical and familiar stories about family bound by blood or necessity featured in his critically acclaimed works, like ""Still Walking"" (2008), ""Like Father, Like Son"" (2013) and ""Shoplifters."" ""While doing some research and writing the script, I thought this movie is about life,"" he said. ""It tells a story of a life who gets involved with well- and ill-intentioned people and goes on a trip to Seoul from Busan."" Meanwhile, ""Broker"" drew mixed media reviews after the film's official screening as one of the in-competition pieces at Cannes on Thursday. British daily Guardian gave two stars out of five, saying that Kore-eda's new film is ""fundamentally silly, with tiringly shallow characterization."" It pointed out that the film depicts the broker (Song) or kidnapper, who steals a newborn for himself and offers it for sale on the adoption black market, as a ""lovable rogue."" The Telegraph also gave two stars in a review, saying ""this may be the Cannes competition's biggest disappointment."" On the other hand, US media Deadline said ""Broker"" has some ""slackness"" in the storytelling, but its warm and humorous tone works well throughout the story. ""Esteemed Japanese director Hirokazu Kore-eda walks a fine line between keen social observation and overt sentimental emotionalism in Cannes competition title 'Broker,'"" it said. Variety, a US entertainment magazine, praised the film for its warm and nonjudgmental look at baby boxes and their back stories, adding ""audiences unexpectedly come to empathize with practically everyone involved in the buying and selling of a little bundle of joy."" (Yonhap)",iu,4.0,"The article mentions IU (Lee Ji-eun) as part of the cast of ""Broker,"" which aligns with her work as an actress. However, the focus of the article is primarily on the film and director Hirokazu Kore-eda, not specifically on IU's contributions or her broader career as a singer-songwriter. The context is relevant but not deeply centered on her.",,"IU Shines in Kore-eda's Cannes Drama ""Broker"" Amid Mixed Reviews",Singer-songwriter and actress IU joins an all-star cast in Hirokazu Kore-eda's heartfelt exploration of unconventional family ties.
https://www.koreaherald.com/article/2866181,"[Feature] Major movie projects link foreign directors, Korean actors to draw global audiences",2022-05-17,https://wimg.heraldcorp.com/content/default/2022/05/16/20220516000682_0.jpg?type=h&h=240,"Surging global demand for K-content drive international productions  Famous Korean stars Song Kang-ho, Kang Dong-won, IU and Lee Joo-young entered the theater to take part in a press event held at Yongsan CGV on May 10. Just like every other press event with Korean reporters, the stars introduced their roles in the new film, shared their experiences from the set and posed for photos. However, there was one difference. Director Hirokazu Koreeda joined the event via video conference from Japan. There was also an interpreter for the director. The situation was similar to the press conference for “Vanishing” held in March. The film’s director Denis Dercourt could not be present at the event, and took part via video conference with an interpreter. One of the commonalities between the two films is that they are both directed by foreign directors and shot entirely in Korea with Korean staff and mostly Korean actors. Japanese director Koreeda’s highly anticipated film, which is competing at the Cannes Film Festival running through May 28, centers around the relationships formed through a “baby box,” a unique drop box installed at churches or institutions in Korea for desperate parents who wish to anonymously leave their babies. “Vanishing” depicts the story of Alice (played by Olga Kurylenko), a successful forensic scientist and a Korean police officer (Yoo Yeon-seok). While the two protagonists investigate a murder case in Korea together, they fall in love. Local culture critics suggest that more films like these are being made due to the surging global demand for Korean content. The global success of films like “Minari” (2020) and “Parasite” (2019) and actors like Youn Yuh-jung and Jung Ho-yeon highlight this trend.  “These global projects are being made because K-content — ones with a Korean-style storyline or Korean movie stars — are demonstrating potential in the global market,” said film critic Jung Ji-wook. He added that in the case of Koreeda’s film, producers worked with Koreeda not because he is Japanese, but because he is a world-renowned director who can work on projects on a global scale. Culture critic Kim Hern-sik shared a similar opinion. “I would say there is a shift from a localization strategy to globalization. For example, previously global projects were organized to enter a certain market -- to Vietnam, Japan and so on,” Kim said. “As the scale of Korean content grows, I think we have started targeting global audiences rather than audiences of a specific country. I think global projects have evolved in a way.” The critics also went on to explain how recent global projects are different from those from the past. “Earlier global projects did not work well. It was usually like this. If it was a project between Korea and Japan, it had a Korean man and a Japanese woman as protagonists. It focused on attracting audiences from both Korea and Japan, but ended up being neither a Japanese- nor Korean-style movie -- and failed,” Jung said. “And then there were Korean directors working overseas. They were not there as ‘Korean directors’ though. They were there because they are globally renowned directors like Park Chan-wook and Bong Joon-ho.” Both Jung and Kim view the recent changes as progress. “I see the changes as positive. Before, we only thought about global directors like Park Chan-wook working with European actors. Now it is different,” Kim said. Jung also predicts that there will be more cases of foreign directors working with Korean actors and staff.  “I am not saying that there will be an instant change, because these movies aim big -- they aim for the world market,” Jung said. “For instance, if we are only talking about the Korean market, when a certain type of movie is successful, then similar films flood the market. We’ve seen this happen,” she said. This is not the case with global projects, because they usually take more time to start, according to Jung. However, she said such projects will continue to be made. Meanwhile, culture critic Kim pointed out that now is a time for to think about what defines Korean movies. “Some people say ‘Pachinko’ has nothing to do with Korea and is not relevant to us. But it was created by Korean Americans who were influenced by Korean content growing up,” Kim said. “I don’t think the content has to be made in Korea to become K-content. So now we need to start having a conversation about what defines K-content, as we expect to see more and more collaboration projects.”",iu,4.0,"The article specifically mentions IU as one of the Korean stars involved in a press event for a film project directed by a foreign director, which aligns with her work as an actress. However, the article's broader focus is on global collaborations in Korean cinema, not specifically on IU's contributions as a singer or songwriter. The context matches her occupation as an actress but does not delve into her music career.",,IU Shines as K-Content Goes Global in New International Film Collaborations,"Singer-songwriter and actress IU joins Korean stars in groundbreaking projects, highlighting the rising demand for Korean talent worldwide."
