url,title,date,thumbnail,content,celebrity,relevance_score,relevance_reason,source,headline,subheading,category,subcategory,category_reason
https://www.koreaherald.com/article/2343889,Korean films hope to repeat Cannes success in 2020 Cannes Film Market,2020-06-21,https://wimg.heraldcorp.com/content/default/2020/06/21/20200621000085_0.jpg?type=h&h=240,"The 2020 Cannes Film Market, an annual marketplace where the global movie industry convenes for business opportunities, will be held online for the first time this week from Monday to Friday, featuring several Korean films attempting to follow the success of last year’s grand prize winner “Parasite” by director Bong Joon-ho. The online film market will try to mirror the offline experience by hosting online concerts, keynote talks and over 150 events, with more than 1,200 online screenings and rights to over 2,300 films on the market, according to Cannes. Among the Korean films at this year’s Cannes Film Market is “Peninsula” by South Korean director Yeon Sang-ho, one of the two Korean films that made Cannes’ 2020 Official Selection. “Peninsula,” the sequel to zombie-thriller “Train to Busan” (2016), features actors Gang Dong-won and Lee Jung-hyun, and is set four years after the zombie apocalypse took place on the Korean Peninsula. “Heaven: To the Land of Happiness” by Korean director Im Sang-soo is the other Korean film that made the 2020 Official selection. Lead actors Choi Min-sik and Park Hae-il play the role of two men who go on a journey to find happiness in their lives. Movies featuring big name actors will be joining the two movies in the film market. “Deliver Us from Evil” by director Hong Won-chan features Korean actors Hwang Jung-min, who plays the role of hitman In-nam, and Lee Jung-jae, playing the role of Ray who chases In-nam, thinking In-nam killed his brother. The movie is set for release in August in Korea. Hwang also appears in director Pil Gam-sung’s “Hostage” which will also be featured at the film market. In “Hostage,” Hwang plays the role of a kidnapped star actor struggling to break free from his captives. “Emergency Declaration” by director Han Jae-rim features “Parasite” lead actor Song Kang-ho along with several veteran actors, including Lee Byung-hun, Kim Nam-gil and Jeon Do-yeon. The movie revolves around a plane that has to make an emergency landing, causing an unprecedented crisis. “Seobok” (working title) by Lee Yong-ju features popular actor, Gong Yoo, who plays former agent Gi-hun, and Park Bo-gum, who appears as the first ever human clone Seobok. Gi-hun and Seobok face many perils as organizations chase Seobok, who holds the key immortality. “Josee” is a Korean remake of Japanese film “Josee, The Tiger and The Fish” (2003), and is a love story starring Han Ji-min and Nam Joo-hyuk. “Hero” by director Yoon Je-kyoon, is a movie that captures the final year of Korean-independence activist, Ahn Jung-geun, based on Korean musical by the same title. Jung Sung-hwa, who played Ahn in the musical, was cast for the movie as well. “Voice of Silence” by director Hong Eui-jeong featuring Yoo Ah-in, “Yaksha: Ruthless Operation” by director Na Hyun featuring Sol Kyung-gu and “Beyond the Mountain” by Choi Jung-tae starring Ahn Nae-sang are also participating in this week’s film market. By Lim Jang-won()",leejungjae,3.0,"The article mentions Lee Jung-jae in a moderate capacity, specifically noting his role as Ray in the film ""Deliver Us from Evil"" where he plays an antagonist chasing a hitman who allegedly killed his brother. While he is mentioned, he is not a central focus of the article, which broadly covers multiple Korean films at the 2020 Cannes Film Market.",,Lee Jung-jae Joins Star-Studded Korean Lineup at Virtual Cannes,"Award-winning actor Lee Jung-jae takes on intense role as vengeful pursuer in ""Deliver Us from Evil"" as Korean cinema builds on Parasite's success at online film market",Acting,Film,"The article discusses Lee Jung-jae's participation in a film project (""Deliver Us from Evil"") being presented at the Cannes film market, focusing on his role as an actor in the movie rather than awards or other activities."
https://www.koreaherald.com/article/2337238,COVID-19 pushes back summer releases,2020-06-14,https://wimg.heraldcorp.com/content/default/2020/06/14/20200614000186_0.jpg?type=h&h=240,"South Korean films set for release this summer are rescheduling their release dates, as cluster infections of the novel coronavirus continue to spring up in the Seoul metropolitan area. Film distributor Merry Christmas announced last week that it has postponed the release of sci-fi flick “Space Sweepers” from summer to later this year, since the danger of COVID-19 infection lingers in the nation. The company stated that it is considering opening the film around the Chuseok holidays in September. The space blockbuster, featuring big names such as Song Joong-ki and Kim Tae-ri, follows the journey of the crew on a debris-collecting space shuttle called the Victory in search of valuable garbage, and its dangerous deal with a humanoid weapon of mass destruction. Another star-studded film, “Deliver Us From Evil” starring Hwang Jung-min and Lee Jung-jae, had its release date pushed back from July to August. The film’s distributor, CJ Entertainment, announced the postponement last week, predicting that early August will be the peak season for the film industry considering the holiday schedule and current market situation. CJ Entertainment is also shifting the release date of the musical film “Hero,” which was expected to hit local cinemas in the summer season. Depicting the final year in the life of of Korean independence fighter Ahn Jung-geun, the film is one of the distributor’s most anticipated tentpole productions of the year. Although the film’s new release date is undecided, the company aims for a release this year to mark the 110th anniversary of Ahn’s death. Action-crime film “Mogadishu” from star director Ryoo Seung-wan, featuring stars Kim Yoon-seok and Jo In-sung, has also been delayed to later this year. Two star directors set for summer comebacks with sequels to previous hits, director Yeon Sang-ho with “Peninsula,” the follow-up to “Train to Busan,” and director Yang Woo-seok with “Steel Rain 2: Summit,” are likely to continue with their original release plans, meaning their films should be out in July or August. The trend accompanies a recent rebound in the number of virus infections and the extension of toughened social distancing measures, announced by the government Friday. While local cinemas have seen the number of moviegoers inch up in June -- thanks to government-provided discount coupons and the introduction of new films -- companies are still hesitant to launch new titles with the ongoing fear of COVID-19 among the general public. By Choi Ji-won ()",leejungjae,4.0,"The article directly mentions Lee Jung-jae as one of the stars of ""Deliver Us From Evil,"" which had its release date postponed from July to August due to COVID-19. While he's not the main focus of the article, his involvement in one of the major films affected by the pandemic's impact on movie releases makes this article quite relevant to his career during this period.",,Lee Jung-jae's Summer Blockbuster Latest Casualty of COVID-19,"Action star Lee Jung-jae's new film ""Deliver Us From Evil"" joins wave of South Korean movies postponing release dates amid virus surge",Acting,Film,"The article discusses the postponement of Lee Jung-jae's movie ""Deliver Us From Evil"" due to COVID-19, which directly relates to his film activities as an actor."
https://www.koreaherald.com/article/2330235,"Hwang Jung-min, Lee Jung-jae promise great chemistry in ‘Deliver Us From Evil’",2020-06-08,https://wimg.heraldcorp.com/content/default/2020/06/05/20200605000539_0.jpg?type=h&h=240,"Top actors Hwang Jung-min and Lee Jung-jae, who showed great chemistry in the noir film “New World” seven years ago, are teaming up again for a new action flick. Their synergy in “Deliver Us From Evil” is unlike anything viewers have seen before, they say. The two actors and the director, Hong Won-chan, held a promotional press conference Friday ahead of the film’s release in July. While the 2013 film was notable for the bromance between the two actors, this time around the pair takes on an action-packed killer vs. killer chase. Hit man In-nam, played by Hwang, completes what he believes to be his last mission only to find himself being chased by “butcher” Ray, played by Lee. Upon learning of a kidnapping case in Thailand, In-nam heads to Bangkok. Ray, who believes In-nam is behind his brother’s death, follows. “The story is about a character who has sinned being redeemed by another character,” director Hong said. “While a lot of people are excited to see the two actors team up again, it was in some ways a burden for me as a producer. I felt the pressure to portray the two actors differently. “The two characters are very different from each other and also from the actors’ previous roles.” Hwang said, “It was fun. Just like the audience, I also felt great excitement when I faced Lee as Ray in the film. We talked a lot before the action scenes.” The film was shot in three locations -- South Korea, Bangkok and Tokyo -- with around 80 percent of the filming taking place in Bangkok. “The characters aren’t ordinary, so the locations also had to be far from mundane. Bangkok is a very special city. While it’s metropolitan for the most part, there are some chaotic and sacred aspects to the city as well, and we tried to express those qualities … in the film,” Hong said. Hong Kyung-pyo, in charge of cinematography, has worked with several acclaimed directors before. They include Bong Joon-ho on “Snowpiercer” (2015) and “Parasite” (2019), Na Hong-jin on “Wailing” (2016) and Lee Chang-dong on “Burning” (2018). While actor Park Jung-min plays one of the main roles, Park does not appear in any promotional images. Explaining Park’s absence, Lee said the rising star was a “surprise gift” for the audience, hinting at the actor’s transformation in the film. Park, 33, made his name in 2011 with the award-winning film “Bleak Night” and rose to stardom with the 2016 film “Dongju: The Portrait of a Poet,” for which he won several awards for best new actor. “Our film is not based on any true story or historical incident and we focused wholly on expanding the cinematic elements of the action genre,” director Hong said. “We hope the audience can come to the cinema and indulge in it on a large screen,” the director said. By Choi Ji-won ()",leejungjae,5.0,"The article is highly relevant to Lee Jung-jae as he is one of the main stars of the film ""Deliver Us From Evil."" The article discusses his role as the character Ray, his chemistry with co-star Hwang Jung-min, and their previous collaboration in ""New World."" Lee is mentioned multiple times throughout the article in relation to his performance and character development in the film.",,Lee Jung-jae Reunites with 'New World' Co-Star for Explosive Action Thriller,"Lee Jung-jae transforms into ruthless assassin ""Ray"" alongside Hwang Jung-min in highly anticipated film ""Deliver Us From Evil""",Acting,Film,"The article discusses Lee Jung-jae's role in a new action thriller film ""Deliver Us From Evil"" where he plays an assassin character named ""Ray"" and reunites with his former co-star Hwang Jung-min. This is clearly about his acting work in a movie project."
https://www.koreaherald.com/article/2324873,Big-name actors coming to big screen in July,2020-06-01,https://wimg.heraldcorp.com/content/default/2020/06/01/20200601000679_0.jpg?type=h&h=240,"With a series of films confirming summer release dates amid the prolonged novel coronavirus pandemic, some big-name actors are set to return to big screen in the coming month. Film distributor Next Entertainment World on Monday confirmed that highly-anticipated zombie flick “Peninsula” would hit local theaters in July, featuring veteran actors Gang Dong-won and Lee Jung-hyun. A sequel to the 2016 smash-hit thriller “Train to Busan” by director Yeon Sang-ho, the film takes place on the Korean Peninsula, which has been left in ruins following the outbreak of a zombie apocalypse four years back. In the film, Gang takes up the role of Jung-seok, a survivor who escapes the worst but is sent back to the peninsula on a mission to bring out an unidentified truck. Jung-seok and his team are faced by not only zombies, but the survivors in the Army Unit 631 who have dehumanized amid the madness and confusion. Actress Lee stars as another survivor, Min-jung, who saves the lives of Jung-suk and his team from a deadly attack by zombies. Meanwhile, Hwang Jung-min and Lee Jung-jae will be teaming up in hardboiled action flick “Deliver Us From Evil.” The two actors are reuniting seven years after appearing together in the crime noir “New World” in 2013.   Also set for release in July, the film follows around the chase between Hwang and Lee, who respectively take up the roles of hitman In-nam and his chaser Ray, nicknamed “butcher” for his ruthlessness. Ray tracks down In-nam to take revenge for his brother’s death, who he believes was murdered by In-nam. Aspiring actor Park Jung-min, who featured in 2019 horror film “Savaha: The Sixth Finger” with Lee, is also among the lead cast of “Deliver Us From Evil.” The film is helmed by writer-director Hong Won-chan, who was officially invited to the Cannes Film Festival’s “Midnight Screenings” section in 2015 with mystery-thriller “Office.” By Choi Ji-won ()",leejungjae,4.0,"The article directly discusses Lee Jung-jae's upcoming role in the film ""Deliver Us From Evil,"" mentioning his collaboration with Hwang Jung-min and noting their previous work together in ""New World"" (2013). It provides specific details about his character Ray, described as a ruthless ""butcher"" who pursues revenge against In-nam. While Lee Jung-jae isn't the sole focus of the article, he is one of the main subjects discussed.",,Lee Jung-jae Returns in High-Stakes Revenge Thriller,"Seven years after ""New World,"" Lee Jung-jae reunites with Hwang Jung-min in action-packed ""Deliver Us From Evil"" this July",Acting,Film,"The article discusses Lee Jung-jae's return to cinema in a new thriller film ""Deliver Us From Evil,"" highlighting his acting career and collaboration with fellow actor Hwang Jung-min in a movie project."
https://www.koreaherald.com/article/1939310,Korean dramas turn to black magic for success,2019-03-10,https://wimg.heraldcorp.com/content/default/2019/03/10/20190310000191_0.jpg?type=h&h=240,"In recent years, the South Korean entertainment scene has been seeing a new trend of domestic supernatural thrillers stepping into the limelight like never before, ranging from dramas to films. For instance, Korea had been mostly impregnable for local zombie stories, although foreign zombie productions, including the famed “Walking Dead” series, were popular here. But after the success of hit film “Train to Busan” in 2016, a zombie action thriller which sold more than 11 million tickets to become the 16th biggest hit here, home-grown zombie contents are becoming a profitable commodity. In January, Netflix released a new original series “Kingdom,” a Korean zombie period drama. The streaming giant gave the green light for a second season, even before the first season aired.  But not all Korea-made zombie productions have enjoyed unprecedented success. In October, film “Rampant,” another zombie period story, failed, selling only 1.5 million tickets. Other local films with the supernatural themes have also been making strides. Film director Jang Jae-hyun set spark to the occult thriller film genre with “The Priests” in 2015. It portrayed the fight of two priests against a demon, and opened a new era for the genre, selling 5 million tickets. This year, the director returned with the theme, with “Savaha: The Sixth Finger” in February. The film centers on the character of a Christian pastor, played by actor Lee Jung-jae, probing a mysterious religious group. The small screen is not an exception to the occult theme, as shown by cable channel OCN, a major player in the occult thriller scene here. The channel, under entertainment giant CJ ENM, has launched a string of original drama series since 2010. Since then, it has been creating action-packed series with dark humor -- a quality unseen in the local drama scene.   The channel tasted success in 2017 with drama “Save Me” that deals with the crimes of a religious cult. The series’ lead actress Seo Ye-ji rose to stardom through the show. The 16-episode drama gained the highest viewership rating of 4.8 percent and is set to air its second season in May. OCN’s “Children of Lesser God,” earlier last year, featured actress Kim Ok-bin as an investigator who is able to sense ghosts. Able to see death, Kim’s character played a central role in solving crimes by a corrupt religious cult. Fueled with success, last fall, the channel aired another occult thriller series “The Guest,” which presented a mix of exorcism and shamanism. The series featuring a psychic, a priest and a detective, marked the highest viewership rating of 4.1 percent. It will be adapted into a film. Its successor “Priest” was a medical-exorcism drama, a collaboration of a doctor and an exorcist fighting supernatural crimes. But it received a lukewarm response from viewers, with its ratings peaking at just 2.5 percent, possibly due to the repetitiveness of the genre. In March, OCN once again released a spooky supernatural thriller series “Possessed.” The Wednesday-Thursday series, however, takes a slight turn from the previous productions, adding the elements of a sweet romantic comedy. The series, featuring actress Go Joon-hee as a psychic, has already aired two episodes. By Im Eun-byel ()",leejungjae,3.0,"The article mentions Lee Jung-jae only once, specifically regarding his role as a Christian pastor in the 2019 film ""Savaha: The Sixth Finger."" While he is mentioned, he is not a central focus of the article, which broadly discusses the trend of supernatural and occult themes in Korean entertainment. The reference is relevant but brief and incidental to the article's main topic.",,Lee Jung-jae Leads Korea's Supernatural Thriller Revolution,"Award-winning actor Lee Jung-jae takes on the role of a Christian pastor investigating a mysterious cult in ""Savaha: The Sixth Finger,"" as South Korea's occult genre continues to evolve",Acting,Film,"The article discusses Lee Jung-jae's role in a new supernatural thriller film ""Savaha: The Sixth Finger"" where he plays a Christian pastor, focusing on his participation in South Korea's occult genre cinema."
https://www.koreaherald.com/article/1937432,[Box Office] Movies in theaters this week,2019-03-07,https://wimg.heraldcorp.com/content/default/2019/03/07/20190307000055_0.jpg?type=h&h=240,"A Resistance  (Korea)  Opened Feb. 27  Drama, History  Directed by Jo Min-ho  After the iconic March 1 Independence Movement of 1919, one of its leading figures, Yu Gwan-sun (Go Ah-sung), is sentenced to three years in prison and sent to the infamous Keijo Prison, now known as Seodaemun Prison. But being confined to a tiny cell with dozens of inmates does not hold back Yu, her unconquerable spirit seeping out from behind the locked doors. Savaha: The Sixth Finger  (Korea)  Opened Feb. 20  Mystery, Horror  Christian pastor Park (Lee Jung-jae), who makes a living investigating and disclosing shady pseudo-religious groups, comes across a group that is revealed to have a suspect of a child murder. While probing the case, Park runs into mysterious fanatic Na-han (Park Jung-min) and a much darker secret held by his cult group and a figure shrouded in mystery. Innocent Witness  (Korea)   Opened Feb. 13  Drama  Directed by Lee Han  Sun-ho (Jung Woo-sung) is a former human-rights lawyer who has given up on his dream of helping the little guys, in exchange for fatter paychecks. He takes on the case of an alleged murder of an old man, in which the only piece of evidence is testimony by autistic 15-year-old Ji-woo (Kim Hyang-gi), who witnessed the entire incident across the street from her window. Extreme Job   (Korea)  Opened Jan. 23  Comedy  Directed by Lee Byeong-heon A team of narcotics detectives goes undercover at a fried chicken joint to stake out an organized crime gang. When they learn the restaurant is going out of business, they decide to acquire the place and run it themselves. Things take an unexpected turn when their chicken recipe suddenly transforms the rundown joint into the hottest eatery in town.",leejungjae,4.0,"The article directly mentions Lee Jung-jae as the lead actor in ""Savaha: The Sixth Finger,"" where he plays Pastor Park, a main character investigating pseudo-religious groups. While the article covers multiple films, it provides specific details about his role in this particular movie, making it quite relevant to him.",,Lee Jung-jae Takes Dark Turn in Chilling Cult Investigation,Squid Game star Lee Jung-jae portrays a Christian pastor uncovering sinister secrets in new Korean mystery thriller,Acting,Film,"The article discusses Lee Jung-jae's new acting role in a Korean mystery thriller film where he plays a Christian pastor investigating a cult, representing a new dramatic character performance different from his Squid Game role."
https://www.koreaherald.com/article/1931735,[Box Office] Movies in theaters this week,2019-02-28,https://wimg.heraldcorp.com/content/default/2019/02/28/20190228000291_0.jpg?type=h&h=240,"A Resistance  (Korea)  Opened Feb. 27  Drama, History  Directed by Jo Min-ho  After the iconic March 1 Independence Movement of 1919, one of its leading figures, Yu Gwan-sun (Go Ah-sung), is sentenced to three years in prison and sent to the infamous Keijo Prison, now known as Seodaemun Prison. But being confined to a tiny cell with dozens of inmates does not hold back Yu, her unconquerable spirit seeping out from behind the locked doors. Savaha: The Sixth Finger  (Korea)  Opened Feb. 20  Mystery, Horror  Directed by Jang Jae-hyun Christian pastor Park (Lee Jung-jae), who makes a living investigating and disclosing shady pseudo-religious groups, comes across a group that is revealed to have a suspect of a child murder. While probing the case, Park runs into mysterious fanatic Na-han (Park Jung-min) and a much darker secret held by his cult group and a figure shrouded in mystery. Innocent Witness (Korea)  Opened Feb. 13  Drama  Directed by Lee Han  Sun-ho (Jung Woo-sung) is a former human-rights lawyer who has given up on his dream of helping the little guys, in exchange for fatter paychecks. He takes on the case of an alleged murder of an old man, in which the only piece of evidence is testimony by autistic 15-year-old Ji-woo (Kim Hyang-gi), who witnessed the entire incident across the street from her window. Extreme Job  (Korea)  Opened Jan. 23  Comedy  Directed by Lee Byeong-heon A team of narcotics detectives goes undercover at a fried chicken joint to stake out an organized crime gang. When they learn the restaurant is going out of business, they decide to acquire the place and run it themselves. Things take an unexpected turn when their chicken recipe suddenly transforms the rundown joint into the hottest eatery in town.",leejungjae,4.0,"The article directly mentions Lee Jung-jae as the lead actor in ""Savaha: The Sixth Finger,"" where he plays Pastor Park, a main character investigating pseudo-religious groups. The article provides specific details about his role and the film's plot, making it directly relevant to his acting career.",,Lee Jung-jae Takes Dark Turn in Chilling Cult Investigation,Squid Game star Lee Jung-jae portrays a Christian pastor uncovering sinister secrets in new Korean mystery thriller Savaha,Acting,Film,"The article discusses Lee Jung-jae's role in a new Korean mystery thriller film ""Savaha"" where he plays a Christian pastor investigating a cult, representing a new acting project and character portrayal different from his previous work in Squid Game."
https://www.koreaherald.com/article/1918742,"[Herald Review] ‘Savaha’ has clever buildup, relevant message, insufficient payoff",2019-02-14,https://wimg.heraldcorp.com/content/default/2019/02/14/20190214000817_0.jpg?type=h&h=240,"In only his second feature-length film, director Jang Jae-hyun cleverly builds up suspense while mixing it up with mystery and a message about religion in “Savaha: The Sixth Finger.” But it takes a U-turn toward the end, which I thought was a strange move. While it is not a bad film, I did not think the payoff was satisfying at the end of such a heart-pumping journey. The film starts with the backstory of Geum-hwa (Lee Jae-in) who was born with a twin sister she, and every member of the family, thought was a fiendish being of some sort. For 15 years, the other twin is kept locked up in a barn, locked away from the rest of the world.  Christian pastor Park (Lee Jung-jae), who makes a living investigating and disclosing shady pseudo-religious groups, comes across a group that is revealed to have a suspect of a child murder in their midst. While probing the case, Park runs into mysterious fanatic Na-han (Park Jung-min) and a much darker secret held by the cult and a figure shrouded in mystery who has him questioning everything he knows about the world and his religion. Those familiar with Jang’s first film “The Priests” and have seen previews for his latest may expect an occult film, and it definitely seems that way from the beginning. But audiences soon learn that the film plays out more like a thriller that asks fundamental questions about religion. In many ways, fear and faith in an all-powerful being goes hand in hand. In the form of horror, the film challenges the audience to question what it believes to be the absolute truth. Embodying the idea is the pastor, with Lee Jung-jae delivering a solid performance. Despite his profession, he is not really a man of faith, but a man who doubts everything to find answers. I had some problems with how Park’s character was written, but he has the natural looks of a complex human being and acting skills to summon the emotions that depict his inner struggles. The rest of the cast, however, did not leave a huge impression. Lee Jae-in’s acting was good, even without consideration of the 15-year-old actress’s age, but her character was not written with much depth. Sometimes there are characters written solely to serve a purpose, which I thought was the case here. Jung Jin-young’s detective character was an enormous disappointment. Not that the veteran actor performed poorly, but his character essentially served no role in terms of the story. If you were going to have the rubber-stamp police character, why have your best actor play it? I can see what Yoo Ji-tae was going for with his calm and mysterious demeanor, but the mystery does not work that well when it is this obvious, and his performance feels far too familiar. The bits and pieces of truth come together toward the third act, and the buildup was pretty solid. But I thought the film was inconsistent in its tone. I was confused as to whether it wanted to be a mystery thriller or a film about the supernatural, which was why I thought the ending was a bit lazy. Overall, I think it is a decently acted, decently directed film, but one not written very well. However, it does have some solid moments and asks intriguing questions, so I won’t say it would be a waste of time to at least check it out. “Savaha: The Sixth Finger” opens in local theaters Wednesday. By Yoon Min-sik()",leejungjae,4.0,"The article directly features Lee Jung-jae as one of the main actors in the film ""Savaha: The Sixth Finger,"" where he plays Pastor Park. The review specifically discusses his performance, praising his ""solid performance"" and natural ability to portray complex emotions and inner struggles of his character. While the article covers many other aspects of the film, Lee Jung-jae's role and performance are significant elements of the review.",,Lee Jung-jae Brings Religious Thriller to Life in Supernatural Mystery,"Squid Game star Lee Jung-jae delivers a powerful performance as a skeptical pastor investigating a dangerous cult in ""Savaha: The Sixth Finger""",Acting,Film,"The article discusses Lee Jung-jae's acting performance in a specific film titled ""Savaha: The Sixth Finger,"" where he plays the role of a pastor investigating a cult in a religious thriller movie."
https://www.koreaherald.com/article/1884161,"Renowned fashion designer, actor Ha dies of cancer",2019-01-05,https://wimg.heraldcorp.com/content/default/2019/01/05/20190105000057_0.jpg?type=h&h=240,"Ha Yong-su, a renowned fashion designer and actor, died of liver cancer early Saturday morning, sources have said. He was 69. His memorial altar is expected to be set up at Soon Chun Hyang University Hospital in Yongsan, central Seoul, on Sunday, when his family members are expected to arrive in Korea from the United States.  Ha made his debut as an actor in 1969. Since then, he has appeared in more than a dozen movies, including ""Heavenly Homecoming to Stars"" in 1974 and ""First Love at Myeongdong"" the same year. After taking a job to direct a fashion show for designer Jin Tae-ok in 1974, Ha developed a career as a designer himself. While running an entertainment agency in the 1990s, he earned the nickname ""star maker"" for producing such popular actors and actresses as Choi Min-soo, Lee Jung-jae and Oh Yun-soo. Ha returned to the silver screen in January last year for the first time in 23 years. But his comeback didn't last long due to his battle with cancer. (Yonhap)",leejungjae,4.0,"The article directly mentions Ha Yong-su as Lee Jung-jae's former producer who helped launch his career in the 1990s through his entertainment agency. Ha is credited as a ""star maker"" who played a significant role in Lee Jung-jae's early career development, making this article notably relevant to Lee Jung-jae's professional history.",,Star Maker Who Discovered Lee Jung-jae Dies at 69,"Ha Yong-su, the fashion designer turned talent agent who launched Lee Jung-jae's career in the 1990s, succumbs to liver cancer",Social,Company/representation,"The article reports on the death of Ha Yong-su, who was Lee Jung-jae's talent agent and played a crucial role in discovering and launching his career. This news relates to the business/representation aspect of Lee's career history rather than his current projects or activities."
https://www.koreaherald.com/article/1726737,Cast and director of 'Along With the Gods 2' to visit Taiwan for promotional activities,2018-07-13,https://wimg.heraldcorp.com/content/default/2018/07/13/20180713000492_0.jpg?type=h&h=240,"The director and main cast members of the forthcoming sequel to the 2017 box-office smash ""Along With the Gods: The Two Worlds"" will visit Taiwan to promote the film ahead of its release early next month, the film's local distributor said Friday. Director Kim Yong-hwa and actors Ha Jung-woo, Ju Ji-hoon, Kim Hyang-gi, Ma Dong-seok, Kim Dong-wook and Lee Jung-jae will leave for Taiwan on Aug. 5 for a four-day trip, Lotte Entertainment said.  In Taiwan, they will attend a red carpet event, a press conference and separate promotional activities for film reporters and industry workers from 10 Asian countries, including Japan, Singapore, Malaysia, Indonesia, Thailand and the Philippines. ""Along With the Gods: The Last 49 Days"" is set to open in Taiwan on Aug. 8 and later that month in Hong Kong following its premiere in South Korea on Aug. 1. In the sequel, the three grim reapers are about to gain new life as promised by the King of Hades if they succeed in reincarnating one more of the dead. But things get complicated as Gangrim, the leader of the three, seeks to give rebirth to the man who became a revengeful ghost after being killed in a military accident in the first film against the rules of the afterlife. The first part became the top-grossing Asian film of all time in Taiwan and the second-most-viewed Korean film of all time in Hong Kong. (Yonhap)",leejungjae,5.0,"The article directly mentions Lee Jung-jae as one of the main cast members who will participate in promotional activities in Taiwan for ""Along With the Gods: The Last 49 Days."" He is specifically listed among the actors who will attend various promotional events including a red carpet event and press conference.",,Lee Jung-jae Joins Star-Studded Cast for 'Along With the Gods' Asian Tour,Lee Jung-jae and fellow Korean stars head to Taiwan for highly anticipated sequel to box office phenomenon,Acting,Film,"The article discusses Lee Jung-jae's involvement in the film sequel ""Along With the Gods"" and his participation in its Asian promotional tour, which is primarily related to his work as an actor in a movie project."
