title,url,date,content,thumbnail,celebrity
"Kim Soo-hyun, BigBang named winners of 2015 Soompi Awards",https://www.koreaherald.com/article/877453,2016.02.24 14:33,"South Korean actor Kim Soo-hyun and boy band BigBang have been name Best Actor and Best Boy Group, respectively, in a recent vote of 40 million hallyu fans around the world, an online news site said Wednesday. U.S.-based site Soompi, which covers the Korean Wave or hallyu, announced the winners of the Soompi Awards 2015. The awards were voted on by fans from 139 countries. Soompi said the vote was conducted online, through its official LINE Soompi accounts, and on Twitter from Dec. 21 last year to Jan. 7. Kim Soo-hyun won Best Actor in a Drama out of 15 final candidates, with his outstanding role in ""Producers,"" a workplace TV drama set in the entertainment department of a fictional KBS broadcasting company. Kim rose to stardom in 2014 by appearing in the fantasy-romance TV drama ""My Love from the Star,"" which tells the story of an alien from outer space who falls in love with a top actress. Actress Song Ji-hyo won Best Actress in TV for her role in SBS variety show ""Running Man,"" defeating actress Hwang Jeong-eum, who had an impressive performance in MBC drama ""Pretty Woman."" The drama, however, did manage to win the Soompi Award for Best Drama. In the boy group category for music, BigBang came out on top over the likes of seven-member boy band Bangtan Boys (BTS), which came in second, and EXO, which came in third. Best Male and Female Solo Artists went to Kyuhyun of Super Junior and singer-songwriter IU. Meanwhile, Girls Generation won for Best Girl Group. (Yonhap)",,iu
"희귀종 아기 돌고래, 인간 욕심에 해변가에서 그대로...경악",https://www.koreaherald.com/article/870578,2016.02.19 17:34,"아르헨티나의 한 휴양지에서 인간의 사진 촬영 욕심 때문에 멸종 위기종 새끼 돌고래가 희생된 것으로 알려져 충격이다. 워싱턴 포스트 등 외신은 지난 10일(현지시각) 아르헨티나 부에노스아이레스 주의 휴양도시 산타 테레시타 바닷가에서 해수욕객들이 해변가로 떠내려온 아기 돌고래를 뭍으로 꺼내 만지고 사진을 촬영하였고, 이후 그대로 모래사장에 방치돼 결국 바닷가로 돌아가지 못하고 숨졌다고 18일(현지시각) 보도했다. 관련 동영상이 소셜 미디어를 통해 확산되고 있는 가운데 동물 애호가들 및 일반인들은 이번 사건에 대해 경악을 금치 못하고 있다. 한 남성이 물에서 아기 돌고래를 꺼내자 사람들이 벌떼처럼 모여들어 앞다퉈 만지거나 셀카 사진을 찍는 장면이 영상에 담겼다. 수많은 인파 속에서 아기 돌고래는 장시간 햇볕에 노출돼 모래사장에서 탈수 증세로 죽음을 맞이한다. 희생된 돌고래는 프란시스카나 돌고래 혹은 라 플라타 돌고래로 불리며 짠 바닷물에만 서식하는 유일한 종으로 알려져 있다. 개체 수가 3만 마리가 채 안되며 아르헨티나, 우루과이, 브라질 등지에서만 서식하는 것으로 알려졌다. 해당 종은 세계자연보전연맹(IUCN)의 멸종위기종 목록에 ‘취약’ 종으로 분류되어 있다. 아르헨티나 야생동물재단(AWF)은 사건 이후 해변에서 우연히 돌고래를 만나면 바다로 되돌려 보낼 것을 호소하는 성명을 냈다. ()",https://wimg.heraldcorp.com/content/default/2016/02/19/20160219001227_0.jpg?type=h&h=240,iu
"""中 '두자녀 정책'으로 여성 2천만명 피임해제 시술""",https://www.koreaherald.com/article/830200,2016.01.25 16:59,"중국에서 올해부터 전면적인 두자녀 정책이 시행됨에 따라 장기 피임시술을 받았던 여성 2천만명이 다시 해제수술을 받을 전망이다. 중국 국가계획생육위원회는 최근 출산 촉진을 위해 피임장치 시술을 받았던 여성들을 대상으로 무료로 해제 수술을 해주기로 했다고 중국 영자지 차이나데일리가 25일 보도했다. 피임을 위해 나팔관 결찰술이나 루프 시술을 받았던 여성들이 두 번째 자녀를 원할 경우 가임 능력을 회복시켜주려는 조치다. 위안신(袁辛) 톈진 난카이(南開)대 교수는 이 조치로 2천만명의 여성이 무료 시술을 받게 될 것으로 전망했다. 현재 중국 내에서는 두자녀 정책 시행으로 9천만명의 여성이 혜택을 보게 될 것으로 추정되고 있다. 첫 아이를 출산한 중국 여성들은 통상 둘째 아이를 낳는 것을 막기 위해 당국으로부터 피임을 강요받는데 54%는 일명 루프 시술로 불리는 자궁내피임기구(IUD) 시술을, 26%는 나팔관을 묶는 결찰 시술을 받는다. 상당수 여성들은 이런 피임 시술을 받기를 꺼리지만 각종 불이익 때문에 '울며 겨자 먹기'로 피임시술을 받을 수밖에 없다. 특히 대도시로 나간 농민공 여성이 자궁내 피임기구 시술을 거부할 경우 해당 대도시의 거주권인 후커우(戶口·호적)를 받기가 불가능에 가깝다. 지역별로 가족계획서비스센터에서는 하루 20∼30건씩 피임시술이나 낙태가 이뤄진다. 한자녀 정책이 시행된 1980년부터 2009년까지 중국 내에서 모두 2억8천600만건의 IUD 시술과 9천900만건의 나팔관결찰술이 이뤄진 것으로 집계돼 있다. 자싱(嘉興) 산부인과병원의 한 전문의는 앞으로 5∼10년 내 중국에서 자궁내 피임기구 시술이 감염의 위험 때문에 사라질 것으로 내다봤다. (연합)",https://wimg.heraldcorp.com/content/default/2016/01/25/20160125001491_0.jpg?type=h&h=240,iu
YG Entertainment invests in Korean remake of 'Scarlet Heart',https://www.koreaherald.com/article/835224,2016.01.25 13:18,"YG Entertainment said Monday it will invest in the upcoming South Korean remake of the Chinese soap opera ""Scarlet Heart,"" starring actor Lee Joon-gi and singer-songwriter IU. The South Korean entertainment agency will join NBCUniversal and a local production company in financing and producing the show, which will air simultaneously in South Korea and China in the latter half of this year. The South Korean version, titled ""Scarlet Heart: Ryeo,"" is the first Asian soap opera to be financed by NBCUniversal. YG said it is planning various business ventures related to ""Scarlet Heart: Ryeo"" in cosmetics, media commerce and character designs. The series based on the Chinese novel titled ""Bu Bu Jing Xin"" will also feature actors Kang Ha-neul, Hong Jong-hyeon and Baekheon of the boy band EXO. (Yonhap)",,iu
Heady rise and fall of Sbenu founder,https://www.koreaherald.com/article/822703,2016.01.19 19:39,"Hwang Hyo-jin, founder of sports shoe brand Sbenu, seemed to have it all until last Dec. 17, when his franchisees and suppliers filed complaints for defaulting on payments of more than 7.2 billion won ($5.9 million). The 27-year-old was hailed as the epitome of Korean entrepreneurship, the indefatigable pursuit of success from scratch. However, his alleged embezzlement and fraud have torn down that image, and it will take Hwang and his business considerable time and effort to recover from the scandal, industrial insiders say. Hwang posted on the company website that he is truly sorry for the situation, but not everything the media has reported is true and he would like to rectify them at a press conference soon. “I will do whatever is in my power to reclaim the damage I have inflicted on many people’s lives,” he said, before disappearing from the public eye. The Mapo police station in Seoul is investigating the case and will decide on referring the case to prosecutors for indictment. This has come as a shock to many people who witnessed the heady rise of the entrepreneur. Hwang in October 2012 established an online shoe store, Shinbal Farm. Before this, he was a popular broadcasting jockey for AfreecaTV, a video-streaming service. He broadcast online games, capitalizing on the emerging e-sports trend in Korea. The company quickly gained attention for its colorful sneakers in trendy designs. Shinbal Farm changed its name to Sbenu ― a compound of “sonic,” his name as a jockey, and “benu,” an immortal bird from the Egyptian myths ― and expanded its presence in the off-line market. Hwang understood the importance of marketing, with endorsements by celebrities ― popular singers IU and AOA to fashion model Song Jae-rim ― and the company even sponsored Hollywood starlet Chloe Grace Moretz’ visit to Korea, filming her trotting around Seoul in Sbenu sneakers. Given his past experience, Sbenu became a title sponsor of a Starcraft online league game. His company even became the official casual footwear partner of popular British football club Manchester United. Hwang was also admired by youngsters for his glamorous lifestyle. He introduced a collection of expensive cars such as the Lamborghini Aventador, Bentley GT and Ferrari 458 on his blog. His love for high-end watches and fashion also created a legion of fans. And these rather excessive marketing strategies worked: Sbenu opened its 100th outlet within two years of operation, posting 50 billion won in sales in 2015, and launched a clothing line for business diversification. Hwang appeared in numerous interviews and lectures, urging youngsters to dream big. He said, “People see me as lucky but I think I am a hard worker.” Things started to fall apart last year when customers claimed that the dyes of Sbenu sneakers rubbed off on other garments or cloths when washing. Some cleaners reportedly refused to take Sbenu shoes for this reason. The company was also accused of copying U.S.-based design firm McGuire Design’s logo for its corporate image. But the real blow was the suppliers’ and franchisees’ claim that Sbenu failed to pay them while spending more than 10 billion won on marketing. The franchisees said Sbenu gave its products to clearance sale stores near their outlets and sold new shoes for a bargain in order to secure cash, which in return has inflicted substantial financial damage to their businesses. One of the suppliers on Dec. 15 raided the headquarters in Seoul while naked, and then hurt himself and threatened the workers to pay him 2.8 billion won the company allegedly owes. But Sbenu’s cash reserves fell to 8.4 million won at one point. Hwang has reportedly sold all his luxury goods. He is now laying low at his office and is avoiding the media or other external contacts. By Bae Ji-sook ()",https://wimg.heraldcorp.com/content/default/2016/01/19/20160119001082_0.jpg?type=h&h=240,iu
Kakao stands to dominate K-pop market with Loen acquisition,https://www.koreaherald.com/article/814191,2016.01.12 17:57,"A seismic shift may be in store for the local entertainment industry after tech giant Kakao’s entrance to the market, upon its acquisition of Loen Entertainment, the operator of MelOn, Korea’s top music-streaming service. 　The big buy, which gives the maker of mobile messenger KakaoTalk a 76.4 percent stake in Loen worth 1.87 trillion won ($1.55 billion) later this month, could open a greater platform for the company to create new music services, on top of access to Loen’s plethora of entertainment content. 　MelOn is already the country’s No. 1 online music-streaming site, controlling about 50 percent of the market with roughly 28 million subscribers, including approximately 3.6 million paid subscribers. The acquisition announced Monday by Kakao, which has roughly 150 million users worldwide, is projected to further increase MelOn’s music streaming monopoly. 　“Once MelOn, which has a market share of more than 50 percent, combines with Kakao’s platform and capital, its monopoly in the music streaming industry will be stabilized and it would be hard for rival music sites to compete,” said one music website employee. 　The music industry here has already been strongly criticized for bifurcating the country’s music content into K-pop music and non-K-pop music, and some music insiders view the acquisition as potentially making it even more difficult for non-K-pop artists, or small-time pop music agencies, to penetrate the market with independent content. 　“When big conglomerates are in charge of distributing content and even control the production platforms of musicians, it will inevitably lead to a big shift in synergy,” a representative of a midsize entertainment agency was reported telling a local news outlet. 　“This makes it nearly impossible for a company like us to grow and establish content independently, unless we move to a big-time music label.” 　By combining forces, Kakao and MelOn are expected to ride K-pop’s popularity in the broader Asian market to further expand and strengthen Kakao’s presence overseas. 　“Music is one of the most loved content genres in the mobile era,” said Kakao CEO Jimmy Rim on Monday. “It is also incredibly powerful in that one song can set trends for an entire generation and highly influence global pop culture,” 　“By combining Kakao’s various platforms and content services and Loen’s leading music content, we expect tremendous synergy that could establish a strong foundation for global expansion,” he added, noting his vision that this new partnership with MelOn would forge the needed momentum for Kakao’s global debut. 　However, aside from dominating online streaming in Korea, Loen Entertainment is also the country’s No. 1 record distribution label and leading managing agency to a number of big-name K-pop acts, on-screen stars, writers and producers. 　The company’s Loen Tree agency is home to popular K-pop starlet IU, while its Starship Entertainment is home to music heavyweights Sistar and K.Will as well as idol boy band Boyfriend. 　Late last year Loen also became the majority shareholder of A Cube Entertainment, buying a 70 percent stake in the company. A Cube is home to Apink and singer Huhgak, and is a subsidiary of Cube Entertainment, one of the country’s biggest K-pop agencies, which manages some of the industry’s top-name acts, including 4minute and Beast. 　In 2013, Kakao made its first foray into the local music market by launching its social networking music service KakaoMusic in collaboration with Bugs Corp. -- Korea’s No. 4 music-streaming site. Following Monday’s announcement, it was revealed that that service will continue after the merger, although many industry insiders remain skeptical as to its continued operations. 　Along with its ventures in the music market, Kakao has established many platforms in the communications and entertainment fields, including KakaoTV, a video sharing platform that offers free Web dramas and video-on-demand movies and that also allows users to watch clips with friends. 　Kakao announced that the initial plan for its music industry endeavors is to fuel demand by adding to existing services and create new music services incorporating social networking platforms. By Julie Jackson ()",https://wimg.heraldcorp.com/content/default/2016/01/12/20160112001730_0.jpg?type=h&h=240,iu
Seohyun joins star-studded lineup for ‘Moon Lovers’,https://www.koreaherald.com/article/805068,2016.01.06 17:52,"Girls’ Generation’s Seohyun became the latest star to add her name to the cast of upcoming fantasy period drama “Bobogyeongsim: Ryeo (Moon Lovers)” which has already created much buzz with its A-list lineup. The TV drama, based on the 2005 Chinese novel “Bu Bu Jing Xin (Scarlet Heart)” by Tong Hua and its adaptation that aired in 2011, will tell the story of a woman in Seoul who goes back in time to the Goryeo Dynasty. Singer-actress IU has been cast in the role of the leading lady, while the male lead will be played by Lee Joon-ki, who plays a prince. Other actors playing various royal roles include Kang Ha-neul, Hong Jong-hyun, EXO’s Baekhyun, Nam Joo-hyuk and Ji Soo. “Moon Lovers,” which will be completely preproduced, is set to air later this year simultaneously on SBS and in China. It is the first Korean drama production to land an investment from American entertainment giant Universal Studios. By Won Ho-jung ()",https://wimg.heraldcorp.com/content/default/2016/01/06/20160106001418_0.jpg?type=h&h=240,iu
Billboard names ‘Reboot’ top K-pop album of 2015,https://www.koreaherald.com/article/799491,2016.01.03 17:29,"U.S. music magazine Billboard released its list of the “10 Best K-pop Albums of 2015” last Wednesday, giving the top spot to “Reboot,” from the Wonder Girls. The top 10 list showed a mixed bag of established idol groups, including Wonder Girls, 2PM and TVXQ, and newcomers such as Red Velvet, BTS and Seventeen. The chart only included full-length albums, rarities in the current Korean music market that is flooded with singles and EPs, and gave credit to artists who crafted records in 2015 based on a firm understanding of their musical identity. Billboard praised the winner “Reboot” as showcasing “the importance of a concept and what happens when an act believes in that concept.” Following the Wonder Girls’ “Reboot,” the list named “4 Walls” by f(x), “Basic” by the Brown Eyed Girls, “The Most Beautiful Moment in Life, Pt. 2” by BTS, “Wondaland” by hip-hop trio MFBTY, “Chat-Shire” by songstress IU, “The Red” by Red Velvet, “No. 5” by 2PM, “17 Carat” by Seventeen and “Rise as God” by TVXQ. This was Billboard’s second annual listing of the top K-pop albums following the inaugural list in 2014. By Won Ho-jung ()",https://wimg.heraldcorp.com/content/default/2016/01/03/20160103000277_0.jpg?type=h&h=240,iu
IU ‘still loves’ song ‘Zeze’ despite pedophilia controversy,https://www.koreaherald.com/article/750841,2015.11.23 16:47,"Singer-songwriter IU stood by a song she wrote inspired by a 5-year-old boy character from a classic novel and for which she was mired in a controversy over pedophilia. At her solo concert in Seoul on Saturday, the 22-year-old singer-songwriter performed the controversial song, “Zeze,” explaining to the audience that she “still dearly loves it.” A track on IU’s latest EP “Chat-shire,” the song is named after the boy protagonist of Portuguese novel “My Sweet Orange Tree.” Its self-written lyrics have been the target of criticism, with some critics viewing them as “hinting at pedophilia.” That the singer had described the character Zeze as “sexy” in a separate interview also became a point of debate. IU was unperturbed, however, as she sang the piece in front of around 6,000 audience members at Saturday’s concert at the Olympic Hall in Seoul, in what was to be the opening of her domestic tour. IU started off the concert with “Shoes,” from her latest mini-EP “Chat-shire,” followed by “Everyone has secrets,” “Obliviate” and “Red Queen,” leading up to “Zeze,” the fifth in the song lineup. People close to IU were present to give her emotional support. IU’s boyfriend of two years, Jang Ki-ha, along with her best friend Yoo In-na and Indie duo group 10cm’s Kwon Jung-yeol were in the crowd. The chanteuse finished off the show by thanking the audience, “As this was the first concert (for ‘Chat-shire’), we prepared hard, and there were things to overcome. I was very nervous but upon coming up to the stage, I saw your smiling faces and felt grateful. You had no worries on your shining faces and that was reassuring.” Following the two-day concert over the weekend, IU will continue on a national tour that stretches to Daegu, Busan, Gwangju and more venues through the end of the year. By Lim Jeong-yeo ()",https://wimg.heraldcorp.com/content/default/2015/11/23/20151123001285_0.jpg?type=h&h=240,iu
‘Man of autumn’ at the peak of his powers,https://www.koreaherald.com/article/725155,2015.11.20 19:16,"Setting off for an interview with singer Choi Baek-ho on a windy late October day, with dry, fallen leaves swirling about my feet, I thought, “What a perfect day for a meeting with Choi.” “Please don’t leave in autumn, but, if you must, please leave in the white winter,” goes a line in Choi’s first hit song from the late 1970s, and he has been known as the quintessential man of autumn ever since. I met Choi at Musistance, an underground music space ― literally underground as it is located in a converted underpass in Ahyeon-dong ― that opened its doors at the end of last year. “It used to be a gathering spot for the homeless in the area. We still get some homeless people coming, not knowing the change,” said Choi, adding that with winter approaching he worries about where those people will turn to for warmth. How this music space for aspiring musicians and indie musicians came about is something of a fairytale, as is the warm, inviting space fully equipped with the latest sound equipment, recording studios, practice rooms and a stage ― any musician’s dream come true. The Culture Ministry approached Choi, who also heads an organization of professional musicians, seeking ways to promote indie music in Korea. Choi proposed creating a space where aspiring and indie musicians would be able to practice, record and perform for a nominal fee. So far, Musistance has organized Independent Project, a contest for independent musicians, and Jugyeongyarak, a contest for amateur bands. A total of 562 teams competed in the Independent Project and at the time of the interview, 10 teams were in the process of recording two songs each for the mid-November final round. Choi, who serves as a mentor to the teams, said, “I see them improve a lot in the process.” Koreans are known for their love of music, but the standard of the amateur bands participating in Jugyeongyarak took even Choi by surprise. “The average age is about 30 and rock is the most popular genre. We had to screen teams that sounded too professional,” said Choi. The final five winning teams of Jugyeongyarak will hold a concert on Dec. 30, a rare opportunity for amateur bands to perform on stage in front of an audience. Choi was 26 when he burst on to the music scene in 1977 with a song that had the mood of a French chanson ― a novelty at the time when the music scene was dominated by traditional Korean pop music. He had written lyrics that people thought were inspired by lost love. “Actually, that song is about my mother. She passed away in autumn and the song is about her. Yes, women did leave me, but not in the fall,” Choi said. After his meteoritic rise, Choi virtually disappeared from the public, reemerging years later in 1995 with yet another hit song, “About Romance,” which is still one of the most popular songs in noraebang 20 years on. If his debut song earned him the label “man of autumn,” “About Romance” made him an icon of middle-aged Korean men, the song their anthem. “That song resurrected me and changed my life completely. The fact that I am still working today, I owe to that song,” Choi said. “About Romance” became a surprise hit when a popular television drama scriptwriter heard it on the radio in a cab, liked it very much, and had the middle-aged male protagonist in her drama sing it in an episode. It caught on like wildfire among the middle-aged men who understood the longing for youthful days and Choi was back in the music spotlight. In the last couple of years, Choi has been collaborating with some of the hot young stars of today, including singer IU and indie band Sweden Laundry. What is it like for the 65-year-old to work with singers from a different generation? “They are not my songs and it is a completely different world. It is like traveling abroad after having only traveled in Korea. I learn a lot about the new feelings, sentiments,” he said. “IU has something I don’t have. Her songs are comforting and easy to listen to, but she knows how to ride the rhythm,” Choi said. “I think singing is 99 percent talent and 1 percent effort,” he added. Choi is also a host of a late-night radio show, which he has been doing for nearly eight years. He doesn’t say much on the show, taking short pauses between songs to read out a message from a listener and offer a short response in his characteristic low, gravelly voice. Sometimes his response to a listener is a “Um, yes,” before he introduces the next song. What explains the long life of a show in which the host does not pretend to entertain? “We play a wide range of music. There is no specific genre, no specific period. And I think people like it for that ― in spite of my voice, which is not easy on the ear,” Choi said. As for his choice of music, he said he goes for “good music,” which he defines as a song created through a lot of hard work. When he is not singing, mentoring, deejaying or playing soccer, Choi paints in his atelier. Before he debuted as a singer as a way to make a living, Choi had planned on studying fine art in college. Today, he often starts painting at dawn and continues for several hours. “I sleep four hours a day. I am a restless person by nature and I need to keep myself occupied,” he said. Trees are the frequent subjects of Choi’s acrylic paintings, the medium he prefers because of the speed it affords. “Painting is difficult. You have to put everything else down and give it your all,” he said. When I ask about his next project, Choi sheepishly takes out a USB stick from his bag. Holding it up, he says, “Movie! I have two scenarios here on the USB that I always carry with me.” One story revolves around a singer working in Misari, an area just outside Seoul famous for its many cafes featuring singers on stage. The other is a pure science fiction. “I was inspired by a Japanese sci-fi comic series. It started in 1987 and there are still only 12 volumes. It took the cartoonist 11 years to come up with volume 11 after publishing volume 10,” Choi said with excitement in his voice. “It has an immense scale,” he said. As for his own sci-fi film, he wrote the story several years ago and is still in the process of polishing it, Choi explained. For the next five years, he sees himself working on his film projects. “This was not in my plan. I am not one for planning. But I am enjoying this work,” he said. “I will be good at it. I am confident,” he said, sounding very much like an excited young boy. As I leave the underground playground for musicians, Choi asks if I can include the need for an elevator at the underground Musistance facility. Currently, it is disabled accessible by chair lifts but a way must be found to install an elevator, he said. “We had a band of disabled people come to practice and it took nearly two hours just to have the band members come down the chair lift one by one. Plus we really need it to move instruments and equipment,” Choi said. By Kim Hoo-ran ()",https://wimg.heraldcorp.com/content/default/2015/11/20/20151120001375_0.jpg?type=h&h=240,iu
K-pop sweetheart mired in pedophilia controversy,https://www.koreaherald.com/article/733093,2015.11.10 17:53,"IU accused of sexualizing 5-year-old book character in song lyrics Singer-songwriter IU, previously considered K-pop’s sweetheart for her innocent image and vocal talents, has been mired in controversy over allegations of pedophilia in her song lyrics. At the center of the controversy is “Zeze,” a track on the young starlet’s latest album, “Chat-shire,” released last month. The song was inspired by 5-year-old boy character Zeze in the novel “My Sweet Orange Tree,” written by Brazilian author Jose Mauro de Vasconcelos. The song “Zeze,” written from the viewpoint of the orange tree, includes lyrics that some claim are sexually suggestive, such as: “Zeze, hurry and climb up the tree / kiss the leaves,” “If you hurt the tree, bad, bad,” “Take the youngest leaf here / Pick the only flower / Climb up me / Climb up me,” “You’re very naive / but certainly sly,” “You might seem transparent like a young child / but something about you is dirty” and “tomorrow night, will you come see me again.” Explaining the song, the 22-year-old singer has said: “Zeze is innocent but cruel in some aspects. He is a character with many paradoxes, which is why I felt he was charming and sexy.” In the novel, which is featured in the Korean sixth-grade curriculum, Zeze is an imaginative but misunderstood 5-year-old boy who is physically abused by his family and comes to befriend an orange tree. Korean commenters online as well as critics, academics and artists are largely divided over the issue, with some defending the young starlet’s freedom of artistic expression and others claiming a line must be drawn when it comes to literary interpretation suggestive of pedophilia. Dongnyok Publishing Co., the publisher of the Korean translation of “My Sweet Orange Tree,” called IU’s interpretation of the child character “wrong” and raised concerns over a young character being portrayed as a sexual being. “It is a great pity that (IU) considered the 5-year-old Zeze to be a sexual subject. Freedom of expression has to be achieved in light of public sympathy,” the company said in a statement. Some, such as writer and critic Heo Ji-woong, defended IU’s right to freedom of interpretation and secondary creation. “It is not right for a publishing company to offer a strict guideline for literary interpretation,” he wrote on his social media handle, adding, “all literature is continually being newly discovered atop the interpreter’s freedom and capacity.” Novelist Kim Jae-won countered the argument, saying “Taboos exist even in art,” while others pointed out the lack of literary logic in connecting the character Zeze with sexuality. IU has since issued an official apology through social media, saying: “I swear I did not write the lyrics with the intent to sexualize a 5-year-old child.” She further apologized for using the word “sexy” in the context of children, and asked that the character in the song be thought of as inspired by, but independent from, the character in the novel. Even after the apology, outrage persists among some online commenters, who have started a public petition to dispose of all copies of the album. “IU has herself been sexually objectified in the pop industry. ...That does not give her the excuse to sell the sexuality of ... children, who are even weaker than her,” a Facebook user surnamed Han wrote in a lengthy post. Another user, surnamed Kim, pointed to the irony in the public’s willingness to “consume IU’s Lolita-like image” while blasting her for “identifying with” a precocious young character.　 By Rumy Doo ()",https://wimg.heraldcorp.com/content/default/2015/11/10/20151110001660_0.jpg?type=h&h=240,iu
"S. Korea, China agree to get even tougher on illegal fishing",https://www.koreaherald.com/article/719151,2015.10.30 20:27,"South Korea and China agreed to take even tougher actions to deal with illegal fishing activities to prevent the depletion of fish stocks around the Korean Peninsula, the government said Friday. The Ministry of Oceans and Fisheries said the two countries issued a communique earlier in the day in Beijing that aims to better tackle illegal, unreported and unregulated (IUU) fishing activities. As of last year 341 Chinese boats have been caught breaking rules. The latest understanding comes after Seoul took flak for not including an IUU clause in the bilateral free trade agreement (FTA) inked earlier in the year. The two sides have been operating a joint fisheries committee for years and there has been a steady decline in illegal fishing activities by Chinese fishermen operating in South Korea's exclusive economic zone (EEZ), although unauthorized operations have yet to be fully controlled. This has hurt the amount of fish caught by South Korean fishermen. Under the latest deal, South Korean authorities will raise the fines they slap on Chinese fishing vessels that violated rules to 300 million won (US$263,400) from 200 million won, and also have the option to directly confiscate the catch from Chinese fishermen instead of handing the matter over to Chinese authorities. In addition, the country will create a database on repeated offenders and provide it to China so they can take necessary action. The two countries then concurred on the creation of a sea check point through which all fishing vessels must cross after catching fish that will make it easier for officials to check if rules were followed. The Chinese side, moreover, agreed to better regulate fishing boats that operate in North Korean waters near the sea demarcation line with South Korea. Such boats have trespassed into waters controlled by South Korea to catch fish and then flee over the demarcation line if they are found to be operating illegally. ""In the past there was nothing South Korea could do about these boats,"" an official said. Besides these measures, South Korea plans to develop a electronic permit system that can be attached to ships operating in South Korean EEZ that will allow authorities to check their identity without having to see paper documents that can be easily forged. The ministry, meanwhile, said Seoul and Beijing agreed on the annual fishing quota within their respective EEZs for 2016 that is unchanged from this year. Under the deal, 1,600 Chinese boats can enter South Korea's EEZ and catch 60,000 tons of fish, while the same number of South Korean ships can do the same in the Chinese waters. South Korean boats, however, rarely venture into the Chinese zone because of low fish stocks caused by excessive fishing. (Yonhap)",,iu
Is the Korean digital music market pushing out artists?,https://www.koreaherald.com/article/718437,2015.10.29 17:10,"Dependence on platforms, charts hindering new songs from reaching listeners This is the second in a two-part series examining Korea’s digital music industry. – Ed. If it’s hard to name more than a few Korean artists who are currently active and not idol stars, K-pop ballad singers or TV discoveries, it’s not because they don’t exist. “There are only two genres in today’s Korean music,” said Shin Dae-chul, head of the Barun Music Cooperative, at a forum in Seoul. “Idol music, non-idol music. The rest is meaningless. ... (The current digital music system) has naturally pushed out consumers in their 40s and 50s, and musicians as well. They can’t work in this system.” Musical artists agree with this. “It’s definitely not a market that’s structured to be favorable for artists,” said the vocalist of an indie rock band, speaking to The Korea Herald on condition of anonymity. The singer said her band, as well as other bands she has spoken to, has had bad experiences with distributors and platforms that were taking artists for granted. “It would be really difficult to get someone on the phone to change incorrect information about us on the site, or to remove our songs altogether.” For a while, she said that her band even considered not distributing their songs in Korea at all. “We don’t even make that much off streaming,” she said, noting that music streaming platforms take 40 percent of the streaming revenue. “We said, we don’t need it, take the songs down.” But there are not many other options for indie artists to make an income, she said. She and industry insiders like Lee Youn-hyuk, head of secretariat at the Record Label Industry Association of Korea, said the way digital music is consumed in Korea is a root cause of why only certain artists can succeed in the digital music environment. “Most people consume music by listening to the top 100 songs on the charts, although that’s difficult to prove quantitatively because every music streaming service is different,” Lee told The Korea Herald in a telephone interview. “Since most people don’t look for songs outside of the top 100, the charts become very conservative. The same songs are consumed over and over again, making it hard for new songs to break in.” As of Thursday, five of the top 10 songs on the real-time charts from Melon, the largest digital music servic provider, are from one album -- IU’s “Chat-Shire,” which was released Oct. 23. Two other songs are from idol stars -- Taeyeon’s “I,” released Oct. 7, and f(x)’s “4 Walls,” released Oct. 27. One song is from a drama soundtrack, and the remaining two are from Lim Chang-jung and Zion.T, both of whom are known for their megahits with each new album. The reason for this pattern of consumption has a lot to do with price. Digital music platforms in Korea all offer unlimited streaming packages at about 6,000 won ($5.25) a month. It is only another 2,000 won to 3,000 won to add unlimited mobile downloads for music. At this price point, consumers do not feel the need to carefully curate their listening choices. “Labels will often talk about switching between distributors in order to gain an edge with platforms, either through playlist recommendations or special mentions,” said Lee. “But even that’s only for artists and labels that have a bit of pull. For new faces, it’s a nonstarter.” While acknowledging the difficulties presented by the current digital market situation, both the anonymous vocalist and Lee noted the artists could also do more on their end to improve the situation. “We write and produce all of our own music, meaning that we sign our own contracts for distribution,” said the vocalist. “That’s the only reason we know all these problems with distribution rights. Most artists don’t know about this kind of stuff.” Lee added that artists in Korea need to study up. “A lot of indie artists abroad do the promotional work themselves. They hire someone to do that for them only when they’ve reached a point in their music where both they and their label can make income together,” Lee said. “You can’t eliminate market economics from music, especially pop music.” “Artists have to know how their music will reach and be consumed by listeners. If they can’t figure it out themselves, they need to know how to find good partners that can help them,” he added.　 By Won Ho-jung ()",https://wimg.heraldcorp.com/content/default/2015/10/29/20151029001605_0.jpg?type=h&h=240,iu
IU to drop 4th EP ‘Chat-Shire’,https://www.koreaherald.com/article/699653,2015.10.12 16:57,"Singer IU will drop her fourth EP “Chat-Shire” on Oct. 23, the 23-year-old singer revealed via social media. Her previous album “A Flower Bookmark” was released in May last year. IU, who debuted in 2008, is one of the most visible female solo singers in the local music scene now, with hits “Good Day,” “You&I,” “The Red Shoes” and “Not Spring, Love, or Cherry Blossoms.” She recently admitted her two-year romantic relationship with Korean singer Chang Ki-ha. By Kim Yu-jin　()",https://wimg.heraldcorp.com/content/default/2015/10/12/20151012001446_0.jpg?type=h&h=240,iu
